,162411.SZ,510300.SH,511010.SH,513100.SH,518880.SH
2020-03-12,-0.061803875435392036,0.09468615806085964,0.6342240466869109,0.05871542948097178,0.15057049033586567
2020-03-13,-0.05212599345252176,0.0947725249244461,0.6461669214736508,0.05809403648391477,0.1488405236654666
2020-03-16,-0.05556933324454169,0.10031121214838243,0.6451809381292225,0.06175973301568549,0.13717878346216797
2020-03-17,-0.05740450207881178,0.09242462417725458,0.661546942247536,0.05805761522474215,0.13056631627165555
2020-03-18,-0.05601579205753987,0.09666945507222142,0.6776845665240923,0.05937189741198133,0.110258288934165
2020-03-19,-0.056421623487331596,0.09649162046749023,0.6835542653588327,0.059198301921927175,0.10433418876441833
2020-03-20,-0.05569308471926946,0.0984626105171913,0.6801196915964137,0.05912388021771103,0.10660073294941445
2020-03-23,-0.05087797894278129,0.09784796623118373,0.6861587564754268,0.058001778263803754,0.10711352008680447
2020-03-24,-0.054203361514249156,0.0985987792714241,0.6735004169780141,0.05918364431876391,0.11451379791754879
2020-03-25,-0.053095252037196686,0.09630960574554068,0.7026082566720593,0.05645214259949036,0.09153474294571295
2020-03-26,-0.05216871278600968,0.09141471563901232,0.7103571869189599,0.054917440281020184,0.09114194437499806
2020-03-27,-0.0520619966299469,0.09237503299744346,0.7087647449417105,0.054732809763494865,0.09206541566740445
2020-03-30,-0.0523610914327482,0.09254602759559986,0.7084662514697938,0.05463267997609188,0.09199394952576634
2020-03-31,-0.05235171789040946,0.0925487779327351,0.7091159681552123,0.05436502202166233,0.09161851399998089
2020-04-01,-0.05129196495760838,0.09315800627600442,0.7085016327298895,0.05473720322487552,0.09231119281162226
2020-04-02,-0.05163719446248367,0.09378772197568505,0.7087692910217205,0.055081722324297706,0.09072407021581304
2020-04-03,-0.04884839993681073,0.0936324942578801,0.709645572343659,0.055379432990297885,0.09249410047135236
2020-04-07,-0.048927818539754045,0.09387951214077106,0.7093435157460153,0.055417418067709376,0.09243173550575035
2020-04-08,-0.05283465689068419,0.09754088151177852,0.6962574649733073,0.05837552993525664,0.0949914666889734
2020-04-09,-0.05483078506635836,0.10110079828501145,0.6862305529426951,0.06053420474113181,0.09730365896480336
2020-04-10,-0.05417605765954034,0.10107894491735286,0.6868211387615731,0.060533278741385144,0.0973905799201486
2020-04-13,-0.05548905611349764,0.10389534769327216,0.6786225980790056,0.06193098681720222,0.10006201129702236
2020-04-14,-0.055309338665679275,0.10377844580101997,0.6788608506333145,0.06187984461499876,0.10017152028498749
2020-04-15,-0.05559143587341475,0.10104833088017597,0.682624840053543,0.06078360215078555,0.09995179104208077
2020-04-16,-0.0584593592311164,-0.10600972813133853,0.6679651921066504,0.06260599901384964,0.10495972151704501
2020-04-17,-0.059271437719122126,-0.10751034066216214,0.6637487150206897,0.06336019761539562,0.10610930898263063
2020-04-20,-0.060032065460614875,-0.10824145225794661,0.666994970770365,0.06141519277978302,0.1033163187312905
2020-04-21,-0.060029082197560674,-0.10847289728962146,0.6666648041376927,0.06163418157693544,0.10319903479818988
2020-04-22,-0.05948928153116256,-0.10703086896841334,0.6691244567276559,0.06155243415183544,0.10280295862093275
2020-04-23,-0.05933927827377402,-0.10952672998062139,0.6624884257720198,0.062494918793554226,0.10615064718003069
2020-04-24,-0.05552106104713658,-0.11242100129913539,0.6630022948767289,0.06395646713452999,0.10509917564246925
2020-04-27,-0.05567769244267357,-0.11136858062586867,0.6641566937365765,0.06385277542609519,0.1049442577687862
2020-04-28,-0.056023985636158596,-0.11186542905777969,0.666864317462949,0.06105028675220107,0.10419598109091172
2020-04-29,-0.05596944869256849,-0.11152588365684751,0.6692536228464164,0.060052952923978595,0.10319809188018891
2020-04-30,-0.054852576728002846,-0.11324521801339757,0.6661155769143667,0.060787919048440706,0.10499870929579215
2020-05-06,-0.04168147847411463,-0.11151041003602152,0.6774770392846134,0.06208539271461607,0.1072456794906343
2020-05-07,-0.04252869631177598,-0.11669408529430421,0.6638165633734041,0.06491679987217296,0.11204385514834281
2020-05-08,-0.04805823865078235,-0.13551529669898738,0.6114604269448578,0.07554969034873384,0.12941634735663862
2020-05-11,-0.048387132884102034,-0.13499912581486587,0.6117668467602309,0.07665551021137453,0.12819138432942678
2020-05-12,-0.04928402528490056,0.1375901596634636,0.6074806475035364,0.07548129466411448,0.1301638728839851
2020-05-13,-0.049334099672634954,0.1384984726901173,0.6082896354538113,0.07310099940198858,0.13077679278144796
2020-05-14,-0.049162786156349225,0.13886962829676577,0.6078563215517867,0.07304708178250235,0.13106418221259597
2020-05-15,-0.04786223685163828,0.13716401255304778,0.6106578014562073,0.07213371237449218,0.13218223676461438
2020-05-18,-0.04835778753588068,-0.13753093464797098,0.6121798256670096,0.07291567539314651,0.12901577675599224
2020-05-19,-0.05120324898194323,-0.1460310831582244,0.6023120998724697,0.077054558803063,0.1233990091842997
2020-05-20,-0.050096193931578076,-0.14798560099243746,0.6089336425965298,0.0756345386921241,0.11735002378733055
2020-05-21,-0.05160133418335178,-0.152170674243672,0.5983566932818203,0.07762032496823522,0.12025097332292067
2020-05-22,-0.051815062943363945,-0.1504207133009049,0.6021889115917316,0.0780544418441649,0.1175208703198347
2020-05-25,-0.054546440850884656,-0.14227487597039365,0.5982077521576629,0.07664197978950073,0.12832895123155805
2020-05-26,-0.05505660984695464,-0.14610569468275234,0.5940102455866402,0.07342027611070479,0.13140717377294808
2020-05-27,-0.058433624874264956,-0.15160057732810006,0.5701692069295157,0.0775506818145914,0.14224590905352796
2020-05-28,-0.05936365111822002,-0.15309538590909136,0.570181820007582,0.07812214476003645,0.13923699820507013
2020-05-29,-0.060219411881196054,-0.15519407318344663,0.565632845752066,0.07890379292042632,0.1400498762628652
2020-06-01,-0.05786998167656151,-0.15520793309790423,0.5674406161158722,0.07869097623299841,0.1407904928766638
2020-06-02,-0.05966404536059263,-0.13313599386206226,0.5824570320271144,0.08113428490788696,0.14360864384234379
2020-06-03,-0.06234461746453729,-0.13927182504837599,0.563934838312779,0.08476301441675023,0.1496857047575574
2020-06-04,-0.059983757554165504,-0.1414753234831125,0.5653485268879187,0.08585881211089179,0.14733357996391158
2020-06-05,-0.060229196454411243,-0.14201067041750037,0.5675395494793881,0.08613333288158034,0.14408725076711998
2020-06-08,-0.05826680669287759,-0.14175527048761882,0.5691725064504434,0.08632019168672371,0.14448522468233657
2020-06-09,-0.04868390400228763,-0.14817762924147881,0.5652393618784352,0.09043487447320937,0.14746423040458895
2020-06-10,-0.03966410896594558,-0.14925723677238406,0.5697656157632328,0.09172509134062679,0.1495879471578107
2020-06-11,-0.03707647697210522,-0.15135098714379508,0.5709759910099792,0.09317219817254316,0.14742434670157734
2020-06-12,-0.032415413389458934,0.14920709795449943,0.5746160535105345,0.0956647382016092,0.1480966969438979
2020-06-15,-0.032075965833511466,0.15171436306362374,0.5726550639234586,0.09297937660136696,0.1505752305780394
2020-06-16,-0.03234713666850042,-0.14317145946860893,0.5792897084203965,0.09172141985358791,0.1534702755889063
2020-06-17,-0.032843417644026617,0.14753336296641092,0.5643522553961513,0.08573253911114916,0.1695384248822621
2020-06-18,-0.033607680819276335,0.1510491477987127,0.5539962949459916,0.0877612552464514,0.173585621189568
2020-06-19,-0.03321974230385899,0.14974438152753602,0.5557317210731656,0.0873371831099357,0.17396697198550376
2020-06-22,-0.03332025366766801,0.14496688645505645,0.5587396108713835,0.08796293730670181,0.1750103116991902
2020-06-23,-0.03354805239793926,0.14778800913563397,0.5593065162392037,0.08934343732374732,0.1700139849034757
2020-06-24,-0.034763346098551355,0.15312807733725708,0.5438987908614146,0.092125579552441,0.17608420615033615
2020-06-29,-0.03691931269370192,0.1605785753144932,0.5205663702719011,0.09799612326048822,0.18393961845941548
2020-06-30,-0.03558313345140546,0.15768015428080934,0.5217539019001067,0.09567683188308009,0.18930597848459843
2020-07-01,-0.03580874955824337,0.1532196640241286,0.5241055166049257,0.09628028521155664,0.1905857846011459
2020-07-02,-0.03684097277633652,0.13905788555264956,0.5317924891839061,0.09893446995640816,0.1933741825306996
2020-07-03,-0.03799660305037949,0.1299081815222014,0.5430660046332195,0.10186913568302891,0.18716007511117064
2020-07-06,-0.038356110581580734,0.12412289692345531,0.5462061346948094,0.1028093132096709,0.18850554459048383
2020-07-07,-0.04356022254828036,0.07838658778743113,0.5474123207566457,0.11712142930999682,0.21351943959764613
2020-07-08,-0.04382020080607314,0.0767722670067492,0.5454745462584738,0.11836076011237026,0.21557222581633356
2020-07-09,-0.04399443418148687,0.0770419031478256,0.5458577728403832,0.11805783192795877,0.21504805790234546
2020-07-10,-0.04429909004139388,0.07731738196950028,0.5474649101530908,0.11860015863208219,0.21231845920393286
2020-07-13,-0.045583869945972764,0.07630950718086006,0.5404676493522486,0.12473900966602844,0.21289996385489005
2020-07-14,-0.04623909184736187,0.07675987832194756,0.542410947844733,0.11811950834603807,0.21647057363991956
2020-07-15,-0.048177940705373866,0.07889865294329972,0.5269047427523487,0.11836555475717347,0.2276531088418044
2020-07-16,-0.048614718591396516,0.07734157540278257,0.5235614028296506,0.1198834388443573,0.23059886433181317
2020-07-17,-0.05119801947254305,0.0661042100934888,0.5246605524667352,0.11861818686292451,0.2394190311043085
2020-07-20,-0.051738086505983306,0.06704399574047845,0.5282743126279832,0.11743156946406702,0.23551203566148798
2020-07-21,-0.0524001109420383,0.06588977595362332,0.5288088119730663,0.11839251603615393,0.2345087850951183
2020-07-22,-0.054261931516063656,0.06848318267744063,0.5392996056185357,0.10105997010980101,0.23689531007815895
2020-07-23,-0.05758871625953338,0.07555398711015748,0.5637911862144396,0.10913930894168726,0.19392680147418245
2020-07-24,-0.058391570145019486,0.07597936346063515,0.5594139841626375,0.1106496031500236,0.19556547908168415
2020-07-27,-0.05940242172190062,0.06741826779301716,0.5772272084751247,0.09921507496574955,0.19673702704420815
2020-07-28,-0.06102480583883341,0.06966014621031351,0.5948491758881094,0.102536619655446,0.17192925240729784
2020-07-29,-0.06165004963001774,0.07059245623898755,0.5916171159833774,0.10347682041868993,0.17266355772892747
2020-07-30,-0.06209916521893959,0.0680096616730722,0.592264562014099,0.10396566041594658,0.17366095067794263
2020-07-31,-0.06265293922244808,0.06832646899173116,0.5968501418024027,0.10523968443005102,0.16693076555336714
2020-08-03,-0.06335937325068126,0.06942581431124746,0.5974006414082668,0.10324488115299259,0.1665692898768119
2020-08-04,-0.06371453931572899,0.06905795691394188,0.5995464079692423,0.1037687150005267,0.16391238080056025
2020-08-05,-0.06392823401370244,0.06923750785859596,0.6011713488706886,0.10137365712350795,0.16428925213350504
2020-08-06,-0.06457165314832124,0.07166231433851512,0.6211949991705324,0.10479520549436805,0.13777582784826317
2020-08-07,-0.06344821660073674,0.0716393864291482,0.6220486624349367,0.10492982296631725,0.1379339115688612
2020-08-10,-0.06219787555742424,0.07087362342588577,0.6249222067014728,0.10346664856080731,0.13853964575440994
2020-08-11,-0.06174536623947457,0.07139310257373455,0.6294258998953848,0.10377531672578603,0.13366031456562016
2020-08-12,-0.060207056098533794,0.0723490267504254,0.6474094210199584,0.10660745104883973,0.11342704508224281
2020-08-13,-0.06673143870025233,0.0798013697048923,0.6637184540153279,0.11792379245506138,0.0718249451244661
2020-08-14,-0.06796032790216867,0.08123438328388505,0.6686204039956382,0.1108248298794091,0.07136005493889896
2020-08-17,-0.06749377437925577,0.07877398809910115,0.6713763816432059,0.11103938342163056,0.0713164724568069
2020-08-18,-0.06761433536581805,0.0769688917380575,0.6711698338002994,0.11256438830562406,0.07168255079020099
2020-08-19,-0.06795056613009966,0.07739387228404321,0.6725057722621988,0.11316003746001517,0.06898975186364337
2020-08-20,-0.06664103141402732,0.07545285531136031,0.6775750616839684,0.11156300608178053,0.06876804550886347
2020-08-21,-0.06736656921493508,0.07644362790640856,0.6739311675195752,0.11457104223039077,0.06768759312869033
2020-08-24,-0.06810252682246593,0.07715468662500752,0.6829290607606525,0.10306858904058634,0.06874513675128763
2020-08-25,-0.06950272685591564,0.07887299444941975,0.7000160884534965,0.08163704203267279,0.06997114820849529
2020-08-26,-0.07119614615439937,0.08190793311522625,0.7034669206899349,0.07081240268271081,0.0726165973577287
2020-08-27,-0.07156199182666073,0.08056832644985157,0.7081015913253758,0.06640125484961758,0.07336683554849444
2020-08-28,-0.07374790440178836,0.08261609580921297,0.708003965325476,0.061287861977016,0.07434417248650677
2020-08-31,-0.07418256258769357,0.07726116017102233,0.7127182450267261,0.06098116156587526,0.07485687064868275
2020-09-01,-0.07385784898986848,0.07779379572415931,0.7176442302144671,0.05408085984722906,0.07662326522427598
2020-09-02,-0.07924754887965921,0.0853245107532716,0.6953899361510897,0.0569823538685499,0.08305565034742968
2020-09-03,-0.07997164560356113,0.08606191315865601,0.697133082596492,0.0544899811546685,0.08234337748662234
2020-09-04,-0.07935735588820807,0.0860098872416886,0.7008585056190691,0.05452480471712064,0.07924944653391357
2020-09-07,-0.08180721784572904,0.08668381725570101,0.712452851549636,0.03712603604023309,0.08193007730870089
2020-09-08,-0.0843214721365924,0.08445168854560116,0.713075742978143,0.03265390780309576,0.08549718853656768
2020-09-09,-0.08736625453112808,0.08764299451307031,0.7037371908354068,0.032161017069622655,0.08909254305077216
2020-09-10,-0.07856633891278228,0.08347790182313657,0.7147641211739095,0.03113127408515769,0.09206036400501388
2020-09-11,-0.08098560475155067,0.08667739524057179,0.7056449201085607,0.03190222152996396,0.094789858369353
2020-09-14,-0.08056897230210106,0.08592464305152776,0.7067530342286623,0.031723049005684935,0.09503030141202401
2020-09-15,-0.08200048549515754,0.08705224855404302,0.7021235356076796,0.031909213483164466,0.09691451685995542
2020-09-16,-0.08329506184407055,0.08755331414139975,0.6991746012525089,0.03177615358834549,0.09820086917367526
2020-09-17,-0.08060425214660559,0.08758560398453709,0.7011923823090823,0.031952567059321875,0.09866519450045325
2020-09-18,-0.08087276629855893,0.08744951907975791,0.7030623724623597,0.030529942994990622,0.09808539916433294
2020-09-21,-0.08119888104103043,0.07854641090368862,0.7113560911084628,0.030190579329202365,0.09870803761761589
2020-09-22,-0.08654349579455906,0.08282099571859945,0.6917648396781533,0.03218490054649462,0.1066857682621937
2020-09-23,-0.08521871646345898,0.08340674739845402,0.7012219437788348,0.03292212521887975,0.09723046714037248
2020-09-24,-0.08383252041364311,0.08388378914602773,-0.7051113833766962,0.03305674291384301,0.09411556414979004
2020-09-25,-0.08022217003655742,0.08187415305502035,-0.7112433415426027,0.03233143865033286,0.09432889671548668
2020-09-28,-0.08141391395382354,0.08311406329024458,-0.7114283933412316,0.03278250156799981,0.09126112784670044
2020-09-29,-0.0791905868077769,0.08377727648374685,-0.7120383577571108,0.032829263768956264,0.09216451518240935
2020-09-30,-0.0754582766404992,0.08503452111209606,-0.7172755985508935,0.03336466238190562,0.0888669413146056
2020-10-09,-0.07416475332239632,0.0851438856006431,0.718216931281654,0.03344287054508582,0.08903155925022067
2020-10-12,-0.06189446994563473,0.08142904173999914,0.7292911725153053,0.034494919661513385,0.09289039613754746
2020-10-13,-0.06288209843547862,0.07121870523629131,0.7386354267167318,0.03530602940318617,0.09195774020831221
2020-10-14,-0.06382536839626683,0.0724564377494001,-0.7344607805165944,0.0358370813250101,0.09342033201272867
2020-10-15,-0.06394226205375665,0.07214208692476994,-0.7370315318381193,0.03592861823804376,0.09095550094531045
2020-10-16,-0.0645694777476204,0.07281961497393938,-0.7352810988444495,0.03522921308237215,0.09210059535161862
2020-10-19,-0.06681376816818267,0.07584929821070456,-0.7246869178822787,0.0368231891537437,0.0958268265850904
2020-10-20,-0.07054432136115624,0.07945258567073003,0.7097748086479956,0.03879449875775565,0.1014337855623625
2020-10-21,-0.06994665039474421,0.07927762981460117,0.7105563078823499,0.03880670929702353,0.10141270261128119
2020-10-22,-0.06981655278154952,0.08013976948303987,-0.7089770174330509,0.039226426151000936,0.10184023415135877
2020-10-23,-0.0698039382700516,0.08082153253045753,0.7068344778676193,0.03947509196621355,0.10306495936565802
2020-10-26,-0.06876808038609818,0.08096133329496429,0.7030108607079528,0.040704577179673275,0.10655514843131146
2020-10-27,-0.06873486043596383,0.081012307413525,0.7022230682353191,0.04058819841657094,0.10744156549862119
2020-10-28,-0.07196638625049946,0.08492867419527922,0.69168428349369,0.04260184484222842,0.10881881121830282
2020-10-29,-0.0721684816184031,0.08397141909315217,0.6916276752656002,0.04274933728921289,0.10948308673363162
2020-10-30,-0.072102491295532,0.08348361456126166,0.6980853481494417,0.043058266813985765,0.103270279179779
2020-11-02,-0.07183817341158777,0.07820772320877609,0.7007893409476297,0.04389526979375393,0.10526949263825255
2020-11-03,-0.07471230226905548,0.08080609940984183,0.6933267750875444,0.04569511847659889,0.10545970475695954
2020-11-04,-0.0629458015306682,0.08076530290973333,0.7080619470067028,0.04141591886745869,0.10681102968543715
2020-11-05,-0.062139003882544695,0.08082874091305679,0.7134915293603513,0.03656411426484202,0.1069766115792053
2020-11-06,-0.06191575401858543,0.07900901847043215,0.711504064499982,0.037590857615888505,0.10998030539511194
2020-11-09,-0.06424083850492526,0.08192335068536277,0.7079567165992953,0.03616836100454408,0.1097107332058726
2020-11-10,-0.06373056292296557,0.07918783686872878,-0.7068320481883016,0.036416736607370485,0.11383281541263368
2020-11-11,-0.045354760509859815,0.08202440007647334,-0.7424364771304104,0.03665713578309543,0.09352722650016107
2020-11-12,-0.04061918765579168,0.07997669281656389,-0.7484929998116958,0.036625466952421026,0.0942856527635275
2020-11-13,-0.038940562556768435,0.08019038192608674,-0.7494645862229818,0.03674845816513874,0.09465601112902416
2020-11-16,-0.03959859283610421,0.08316269587609587,-0.7373573461652664,0.03938812287494967,0.10049324224758392
2020-11-17,-0.0357938550300397,0.08603017858567491,-0.7299752396488489,0.041697187776236794,0.10650353895919977
2020-11-18,-0.0338697758826224,0.0862970581095429,0.7314358148983082,0.04127809166772989,0.10711925944179668
2020-11-19,-0.03468985429254163,0.08821132102272648,0.7265505382575871,0.04213793236695372,0.10841035406019102
2020-11-20,-0.034560455757508886,0.08720323894586735,0.7276900151601962,0.04230163737020673,0.10824465276622082
2020-11-23,-0.03440967378041531,0.08730347011569822,0.7282341488178361,0.042127963837808875,0.10792474344824142
2020-11-24,-0.03830774526185216,0.09448978180626275,0.7006446449107229,0.04687049271442606,0.11968733530673632
2020-11-25,-0.033026545919596265,0.09689467292255757,0.7209992696125253,0.04910898008876711,0.09997053145655391
2020-11-26,-0.032649075797834444,0.09248235200791077,0.7263532402090044,0.04945900786554057,0.09905632411970994
2020-11-27,-0.0317573884736389,0.09269020106786556,0.7273908985636853,0.049491758473171346,0.09866975342163888
2020-11-30,-0.03193327409961197,0.08836531314363483,0.7309667352593593,0.0498148632855586,0.09891981421183538
2020-12-01,-0.034052983469809464,0.09631317103345506,0.721551262632984,0.05501714337421106,0.0930654394895404
2020-12-02,-0.03301939524019807,0.08961539914891853,0.725841424992972,0.056996482881065645,0.0945272977368458
2020-12-03,-0.03293110985478735,0.09005344667771932,0.7323629294504485,0.057295514212594024,0.08735699980445083
2020-12-04,-0.03134000584631908,0.09108703489141522,0.7350514093676292,0.057883552401216364,0.08463799749342013
2020-12-07,-0.03247350890186403,0.0946322705348641,0.7252058845662832,0.05996868962283215,0.08771964637415641
2020-12-08,-0.030710921978817945,0.09236679095447044,0.7285520339707213,0.059714487274117246,0.08865576582187307
2020-12-09,-0.029472544428775217,0.0927326362722183,0.733858056108152,0.06035646543412306,0.08358029775673137
2020-12-10,-0.02949393218248723,0.08859576839164376,0.7375206980965496,0.060819531123016586,0.08357007020630272
2020-12-11,-0.029609459538633646,0.0888020407807864,0.7405803387068567,0.05908052169802634,0.0819276392756969
2020-12-14,-0.029067335118355193,0.08763871866496323,0.7381494676975078,0.06081827761626045,0.08432620090291336
2020-12-15,-0.029495636911579852,0.08655482788178774,0.7366842467374335,0.06171945528069292,0.08554583318850612
2020-12-16,-0.02718874600126442,0.09144600888927225,0.7277537778363151,0.06521075732858422,0.08840070994456398
2020-12-17,-0.027340294290968445,0.09223373704138846,0.7302794533374437,0.06227683664418983,0.08786967868600953
2020-12-18,-0.027617643528956137,0.08728372386335918,-0.7342352732376436,0.06289403038026353,0.08796932898977752
2020-12-21,-0.027247048252234916,0.08674903007532582,-0.7352618086521765,0.0632259171756857,0.08751619584457708
2020-12-22,-0.027537092110914204,0.08762952986756366,-0.7332954088825122,0.06431363507036263,0.08722433406864735
2020-12-23,-0.02890645802442845,0.08590526138488412,0.7308911040566979,0.06763456675401132,0.08666260977997815
2020-12-24,-0.02901989340318504,0.08467681616548392,-0.7315946624843686,0.0677417288644394,0.08696689908252309
2020-12-25,-0.027415879875360684,0.08485140630000998,-0.7332602968913762,0.06768740289300423,0.08678501404024892
2020-12-28,-0.027452923754538547,0.08473481750834227,-0.7318593753375073,0.06842945474061919,0.08752342865899265
2020-12-29,-0.028266579451295383,0.08717307081576332,-0.7245483773669147,0.0699093231023067,0.09010264926371989
2020-12-30,-0.02823741759249413,0.08708357582675318,0.726127510445316,0.06922937926792656,0.08932211686751017
2020-12-31,-0.02798417170774224,0.0834325826174188,-0.7289828020989815,0.06971944602293907,0.08988099755291834
2021-01-04,-0.027478549539644136,0.0744301337046272,-0.7374259644271434,0.07047712501057504,0.09018822731801038
2021-01-05,-0.02960991563488517,0.07935132392844085,-0.726861398435771,0.07382417429105358,0.09035318770984926
2021-01-06,-0.029792966017561102,0.0756702588398544,-0.7303131057661628,0.07205452373469406,0.09216914564172757
2021-01-07,-0.02913049573323339,0.08066444563431263,-0.7142525120033193,0.07707665534037438,0.0988758912887604
2021-01-08,-0.028113459723957044,0.07515773882220828,-0.7219937738469636,0.07799348292089633,0.09674154468597462
2021-01-11,-0.028728415839466104,0.07459367303230005,-0.7279087161911183,0.0722813978399824,0.09648779709713318
2021-01-12,-0.028938118668262715,0.07373826563467185,-0.7420318444074996,0.07644003646439686,0.07885173482516898
2021-01-13,-0.028245409133539085,0.06563187434291708,-0.749225521346395,0.07742908757218646,0.0794681076049624
2021-01-14,-0.02783716259696558,0.06850432874165034,-0.7373802710551496,0.08190504658283268,0.08437319102340178
2021-01-15,-0.029186009216420183,0.06554818719449312,-0.7302371831821491,0.08648069254769912,0.08854792785923853
2021-01-18,-0.030516829706950688,0.0680890405299857,-0.719974272518892,0.08932281658053745,0.09209704066363426
2021-01-19,-0.030704920377793696,0.07050131091380722,-0.7096015216725282,0.0928207353926438,0.09637151164322717
2021-01-20,-0.03280027934547335,0.07122007620368596,-0.6985886237023312,0.09450781692866235,0.10288320381984711
2021-01-21,-0.032284391923970646,0.07339757161790773,-0.6930349929881547,0.09554578052924584,0.1057372629407209
2021-01-22,-0.03201495095359185,0.07314367117973347,-0.7069965885904601,0.0824128051999285,0.10543198407628608
2021-01-25,-0.03035749369541083,0.07327515958776928,0.7090874191586236,0.08258422924113885,0.10469569831705745
2021-01-26,-0.030281385617302484,0.07247965867171341,-0.7112181035448484,0.08180357913271015,0.10421727303342554
2021-01-27,-0.034499490514711906,0.07589546879567297,0.6717394466384259,0.09506295775930997,0.1228026362918793
2021-01-28,-0.03468265690723374,0.07642014709877935,-0.6760684217840709,0.09062090346392392,0.12220787074599211
