,contrib_162411.SZ,contrib_510300.SH,contrib_511010.SH,contrib_513100.SH,contrib_518880.SH
2020-02-20,-0.0013231438714866924,0.002193072315190186,-0.0006145224671237548,0.00038858886366846236,0.0006784480443509358
2020-02-21,0.0012865748670843572,0.00032040695579213036,0.0005070898548747717,-0.001877029265213129,0.004095170870695492
2020-02-24,0.0016553144188415517,-0.000773197296366039,0.0009914047576226291,-0.003020095199169659,0.004041209738106624
2020-02-25,0.0013635076785477997,-0.00019306221353724792,-0.00030814892768291573,0.0023638701141498824,-0.003591019552344371
2020-02-26,0.0021177384488809577,-0.0008473160578532006,6.439091651379243e-05,-0.0011707097005744158,0.0008403982792982732
2020-02-27,0.0035240422277489003,2.5024207073820943e-05,0.0005685550164228652,-0.0008625062021706428,4.194807053962132e-05
2020-02-28,0.00711433628259049,-0.0034906502373536156,0.0024519740159395457,-0.0031841337245754778,-0.001946800918491858
2020-03-02,-0.0034716424152569634,0.003627700068597661,-0.0010355709806453835,0.002779349017456699,-0.0035795088395565475
2020-03-03,-0.0005072403634145906,-6.926025400923839e-05,0.00011067929265736449,0.0004214581359616207,-0.00025375401068085043
2020-03-04,-0.0007494277103419586,0.0006706871318049164,0.000901266962740321,3.4870901207811085e-05,0.0032205228599545208
2020-03-05,-0.0,0.002280130521948291,0.0001323708683872351,7.085287924751834e-05,-3.866762624570496e-05
2020-03-06,0.0017406117235961712,-0.001726469815365109,0.0008382925940329994,-0.0013862741014106113,0.0029119050591479676
2020-03-09,0.008127129612554513,-0.0028582296360913344,0.004314751895299997,-0.004259798171111293,-0.0009749147061414539
2020-03-10,0.002607429238525848,0.002094006149855755,-0.0018909285791782902,0.0029590818671625056,-0.0019309393686616065
2020-03-11,0.003002448884088525,-0.0015749540582603873,-5.13272388314716e-06,-0.0020926534239762737,0.0015081212857566595
2020-03-12,0.006133209012672496,-0.0014872171423171636,0.0005069529830046275,-0.0021033456826820467,-0.0016509922185950151
2020-03-13,0.001987855682511418,-0.001416306730127238,-0.002575167477042625,0.0007499545012092233,-0.004372809176424468
2020-03-16,0.0014687929491949336,-0.004204352681971276,-0.0007654832261049824,-0.0038779813705839203,-0.0034470967860281984
2020-03-17,-0.001818242147292687,-0.000818575576449108,-0.0014957929338831788,0.0012709129700938626,-0.0060808565574672685
2020-03-18,0.0014740997909878898,-0.001622936965739986,0.0,-0.0015994376777651578,0.0024050195128496807
2020-03-19,-0.0010166058286005715,-0.0009301037500308725,-0.0017511058353404168,0.00124399366947345,-0.0004391697662964214
2020-03-20,-0.0029571549408461584,0.0013142951348234576,0.0012429026542398142,0.0019315217320389066,0.0010943311957367593
2020-03-23,-0.0,-0.0031685126276837818,0.0033602897170882163,-0.002605584471199035,-0.0002881116798509371
2020-03-24,-0.002277452164464254,0.002376884922878916,8.260632930206248e-05,0.003175803371858156,0.006382848790130069
2020-03-25,-0.001498656307501524,0.0025337614361191714,0.00010914347632916911,0.0021473465119579813,0.0015069585838351756
2020-03-26,0.001636665499168931,-0.0005673336372631742,0.001544620837894237,-0.0013637886441682768,-0.00022906380881735922
2020-03-27,0.0004215546285825642,0.00042638489301020656,0.0011735951387323214,-0.0010368637874451005,0.0010309677006428307
2020-03-30,0.001068593702709148,-0.0008504229562839025,0.000911544525506655,-0.001124129217615054,-0.0007386003699466244
2020-03-31,-0.0013087929472602436,7.573549748996693e-05,0.0013552778389082573,8.785556241380436e-05,7.671100809375378e-05
2020-04-01,-0.0,0.00010156228539220671,0.001334267196945703,-0.0005828743809038131,-0.0014930421592509928
2020-04-02,-0.002518887534755303,0.0012767182408886996,-0.000884346532852608,0.001024024191939006,0.0003857315910536399
2020-04-03,0.0007573395339040436,-0.0006538933254646432,-0.0003338939669179022,-0.0008157073062932132,0.0008353968995436828
2020-04-07,0.0013484044479459808,0.0021076547221217153,0.003736326050978093,0.0017650006404405381,0.002611358121980629
2020-04-08,0.00021390549348455337,-0.00038706699012610386,0.0029399061389372904,-0.0003493338799275202,-0.0009044345304989309
2020-04-09,-0.0008915574807537994,0.00029538081836256503,0.000772378320633291,0.00023016807886361428,0.00024051989307422554
2020-04-10,0.0008668169225526462,-0.0003212254605424285,-0.0013292422761817632,-0.0008025245287683663,0.0005603293639241327
2020-04-13,-0.00045113053750810714,-0.0005796499207116722,0.000950084741927736,-0.0006141588583919571,-2.7257426122859414e-05
2020-04-14,-0.00022302152687774494,0.00171901246050314,0.0002181815072180369,0.0013995441431502145,0.001146377071381334
2020-04-15,-0.00022325877860809415,-0.0005842479052204748,0.0032294979099385963,0.0013827549304444113,-0.00026926667845388714
2020-04-16,-0.0,-5.604532282915049e-05,-0.0006621606067875934,0.00048351868252894813,0.000793860670577327
2020-04-17,-0.00047417150175297745,-0.0009657467853404264,-0.0004196133934575083,0.0021948811558981326,-0.001735299691136849
2020-04-20,0.0007146674459596983,-0.0004534860529267033,-4.8068245227026356e-05,0.0,-0.0005068666495402717
2020-04-21,0.0012054032569791316,0.0011313991894615005,0.0003416740537722609,-0.000493073452615484,0.0009327768141167744
2020-04-22,0.001950468246923365,-0.0009589063359489045,0.0024314465727624085,0.0013788627722185302,-0.00027905254783099076
2020-04-23,-0.0025143761980412783,0.0002002316818658596,0.002086902204907363,0.0007668088195528081,0.0018780054618132845
2020-04-24,-0.0,0.0009412538047023391,0.00040058013809453216,-0.0003506992425847205,0.000843266988305464
2020-04-27,-0.0002263320831003034,-0.0004995424460790803,0.00016885697419087106,0.0022420736583161653,-0.0007796336475261408
2020-04-28,-0.00045363551122396055,-0.00070521941092375,0.0007044938220639664,0.0015232619907333653,-0.0007520159020194094
2020-04-29,-0.0015734383166585589,-0.0005822285756034761,0.0019595060409138064,0.0010841069182118644,0.0005279385421980717
2020-04-30,-0.005142429068250267,-0.0016761821414603114,0.00019498944877169796,0.0002449808666648728,0.00036565315318651617
2020-05-06,0.0010420369618528668,-0.0002853388179017897,-0.0013878004759340706,0.00018275068768015812,-0.00014314692937884938
2020-05-07,0.0012462621629824465,0.00020848866693723184,-0.0038352957353157656,0.00027712614673286614,-0.0005391043551644432
2020-05-08,-0.0009067592198260819,-0.0014552908364503761,-0.0007896290000165035,0.0005017912483311223,0.0015990201392440066
2020-05-11,-0.0007168464130978089,0.0002390573945621135,-0.0013281764163210036,-0.0012745571769112196,-0.0005101806221654075
2020-05-12,0.0005396061162580374,-3.486826144539053e-05,0.0008503844665204106,-0.0014180597494600122,-0.00027738704929991054
2020-05-13,0.0005461339447155142,0.0003159660973919084,-0.00033041262110472503,-0.00023993763479865412,0.00038402154847729734
2020-05-14,0.001650989087340088,-0.0011590029675754494,0.0009910700894865524,-0.0011626593697544247,0.0008372479034075905
2020-05-15,-0.00036959256256091264,-0.0006646560159418115,0.0010329981001940996,0.0004827688502475745,0.0018528586481154463
2020-05-18,-0.0005558366383434608,-0.0004229552065032412,-0.0021164131750213877,0.0008281281692850308,0.003129490672484947
2020-05-19,-0.0019395170068917872,-0.001081988096982262,-0.0009243970773889988,0.002047190414652746,-0.001948240022772238
2020-05-20,0.0005484984737034117,0.00060049952216054,-0.001959741608548588,-0.0005448592701940642,0.0012448514813145088
2020-05-21,-0.0005712324817345253,0.00100749618801515,0.0001249499953844958,-2.0860071208863804e-05,-0.001108303901593734
2020-05-22,0.001512848553090922,0.0033161192883562718,0.0026402038457697444,-0.0026018147281388296,-0.00015183574976721987
2020-05-25,-0.0012303708462605531,-7.458709094124897e-05,-0.0015399975711126615,0.0024936350487685132,-0.00023241983405457704
2020-05-26,-0.001416898047531928,-0.001760770750695986,-0.0032329225921650753,0.0016610027453000916,0.0006130972337773412
2020-05-27,-0.0002094395156783645,0.0007063966844177403,-0.0013418016620331194,-0.0005106049632248755,-0.001504665188646706
2020-05-28,-0.00021201303970792788,-0.00019908372679983835,0.0011100827923920167,-0.0003106660051432877,0.0010165934679900776
2020-05-29,0.0017144316549806717,-0.0006449623820610564,-0.0006202314559799065,-0.0005670488179003248,3.6254174543828164e-05
2020-06-01,-0.00021197795485919892,-0.004094984266939028,-0.0007832010570159434,0.0002953548705796154,0.0011295303517537753
2020-06-02,-0.0004355039807342589,-0.00036907659588776294,-0.0027446629890786676,-0.00013002289248058763,-0.0002580899889336116
2020-06-03,-0.0022588629516136663,3.500171526725274e-05,-0.0014288657404992445,0.0007483091160387157,-0.0013474793380952822
2020-06-04,-0.0002097334180215606,-7.112887052946808e-05,-0.000575355102836433,0.000500899991100426,-0.0012618759768515844
2020-06-05,-0.001888720446305577,-0.0008206646782921172,-0.0006151764050883603,-2.270849799146791e-05,-0.00011315752678044523
2020-06-08,-0.00472433567780089,-0.0006728329101336025,0.0014906368266643147,9.105505452185455e-05,-0.0012870048832065645
2020-06-09,-0.004868390400228757,-0.0009947279934161728,0.00032197149729833684,0.00014294237271846358,-3.8980764050908916e-05
2020-06-10,0.0019155961716507779,0.00033176466558445064,-0.0014272058950957904,-0.0003377567803179399,0.0015425515439329936
2020-06-11,0.0030989294185640214,0.0013861352782971175,0.0008146757745697056,-4.919334644800176e-05,0.0013118104652849038
2020-06-12,0.0011614643234008092,0.0003727381912427977,0.0008654842614710678,-0.001566617477152612,-3.841678260542085e-05
2020-06-15,0.0008669179955003118,-0.0021549261636248577,0.0006424335939179356,-0.0014730889418583914,-0.0003906985744111166
2020-06-16,-0.0024709618288437877,-0.0022438398602259053,-0.00318459047658213,0.003528709467764225,-0.00015969851778242772
2020-06-17,-0.0,0.00014687243699995224,-0.002128900826254339,0.0003153587881124714,8.830126295950649e-05
2020-06-18,0.0008672949888845528,0.0011642276434013013,-0.00017708266128101872,-0.0005973279152899698,-0.00027108634230542313
2020-06-19,-0.0006599948802091224,0.0019212207844638359,-0.0007791206459200206,0.00018415853054282728,0.0003628091178008416
2020-06-22,0.0007572784924469996,0.0001412588418563185,0.000651404144037158,-0.0003701754331686581,0.0019121834264739983
2020-06-23,0.00022291064716238856,0.0006833711787727033,-0.00248138315990721,0.0007787462841214086,-0.00017500152846471748
2020-06-24,0.00023253074313412262,0.0013354192791039886,0.002226651337782388,0.000241229587725691,0.0012700560979416434
2020-06-29,0.002113226652501451,-0.001388287394649786,0.0010548154478101724,-0.0017659264834091735,0.0
2020-06-30,-0.00012708261946930475,0.0019098855896416069,-0.0006364675703721988,0.0002544596592635285,0.00019366340509931995
2020-07-01,-0.00012743327244926027,0.0034472590756984534,0.0006959662094659211,0.00040861659506231674,0.0012173338311263918
2020-07-02,0.0001306417474338115,0.0031899983108988,0.0005920511020891139,0.0004442382433330477,-0.001767319261514399
2020-07-03,0.00013521922793729313,0.0025862727213802126,-0.0006616582554364465,-2.6786520032353013e-05,0.0005754345122557108
2020-07-06,-0.000684930546099645,0.009106615951081419,-0.003259931001617043,0.0007030621103238854,-0.0006259443370820521
2020-07-07,0.0006113715445372604,-0.0007864875028839325,-0.0014337246985620497,0.0003365558313505814,0.0004924846120909184
2020-07-08,0.00031188755022116014,0.0010050423467944543,-0.0010044825167686065,-0.0005549605840121484,0.0009370308971817118
2020-07-09,0.0001576861440196677,0.0011882244337096848,5.419063722094749e-05,0.0005561478604300706,0.0014234341918179857
2020-07-10,0.0012747939580257251,-0.0013806675351696342,0.0016575161689513457,0.0002471480252817665,-0.001503519690872555
2020-07-13,-0.0005064874438441401,0.0015947650403523382,-0.001395152072503396,0.0025291507028723944,0.000704966767731404
2020-07-14,0.0010162437768650976,-0.0006756754898349582,0.0020630811642845695,-0.0015949895394496805,-0.00021982287244470762
2020-07-15,-0.00036088345097658414,-0.000945089192629355,0.0009418313770779117,0.0003056961641455966,0.00028926697438603723
2020-07-16,0.00018072386093456012,-0.003686011536754689,0.0017176957146536086,-0.0019146762515069938,-0.0007608591970338895
2020-07-17,-0.0005731121582747344,0.0007109539715937123,-0.0009244854673185891,0.001490490306130969,-0.0014022505004836117
2020-07-20,0.0005727463450846841,0.00177619272102896,-0.0011189955144704667,-0.0005768355273570904,0.0012668424049413834
2020-07-21,-0.00039104560404505727,0.0001672683121310378,0.0009832799215578761,0.004121745167275811,0.001553433990439031
2020-07-22,-0.001607760933809296,0.0007659018109103946,0.0019177026109503633,-0.0009895402546528321,0.005516165154945724
2020-07-23,-0.0,-0.00040993398682472596,0.0013379440925860354,0.0003320668629057293,0.0011032194988637393
2020-07-24,0.0012602497153601316,-0.003379694723805004,-0.0005982695353598612,-0.003328438517404643,0.0020682035416902363
2020-07-27,-0.0006551737689915486,0.0004145172371990424,0.0006085461045046156,0.0003102895229577718,0.004500676695584219
2020-07-28,0.0006657251546054528,0.0005321050016065017,-0.0011752265537180377,0.0007459146142770654,-0.00020453158744621937
2020-07-29,-0.0,0.00201823786518223,-0.0006581696859968771,-0.00034696896194040923,0.00032903965265162013
2020-07-30,-0.0004566115089627895,-0.0005012293448215316,-0.000615972217110406,-0.00013453113407861138,-0.0013212435619815014
2020-07-31,0.0006859810863771714,0.0005217973872936507,-0.0011204548302885416,0.0016635451542454424,0.0016797058345092097
2020-08-03,-0.0,0.0010961970680723318,-0.0004906539648216321,-5.267595977194136e-05,-0.0006321415175590568
2020-08-04,-0.0,5.7250119721396055e-05,7.39231613692556e-05,0.0014566818083279593,0.00023416054400082138
2020-08-05,-0.0011794877124299327,2.8675712511339672e-05,0.00027175271172161914,-0.0001530938693030461,0.004452918388782589
2020-08-06,-0.0011697763251507522,-0.0002670092440681768,-0.0005358384807921916,-0.00023775065526830346,0.0010524542405075468
2020-08-07,0.0011289718256358885,-0.0007144588715144632,-2.557324238548869e-05,0.0012194976898561253,0.0007921773005333386
2020-08-10,-0.0009014184863394857,0.00023798068726425806,-2.5692433836868367e-05,-0.0002584082131888035,-0.0009176906639739398
2020-08-11,-0.0017641533211278386,-0.0007018355617999476,-0.00011904182761099487,-5.1965606773073384e-05,-0.0029504231313634294
2020-08-12,0.00020905227811990825,-0.0004890513003830926,-0.0022469879895254084,-0.0002937580063971023,-0.007040851140774072
2020-08-13,-0.00046502744738851417,-0.00025457689187013526,0.0006135092917957377,0.0024882186802876647,0.0011703738864603463
2020-08-14,0.0007054705318564255,0.0015771983953133133,0.00012680180487717279,-0.00019084226547500695,0.000598480973833873
2020-08-17,-0.0009439688724371416,0.00163219439552346,0.0007084539851306263,0.00013681540589159324,0.0007152581630941939
2020-08-18,0.00023315288057178685,-0.0001104741115781078,0.00043112639514800535,-0.00011081898922531224,0.0016666323264372222
2020-08-19,0.0011756153309705852,-0.0012077893826667992,-0.000647560843035216,0.001449697449598614,-0.0007837888969123956
2020-08-20,0.0009386060762538972,-0.000802689950120843,-0.0014959231940959309,-0.00013568840438067068,-0.0014652516280317933
2020-08-21,0.0004811897801066775,0.0006446858773469012,0.00012240951838175094,0.002901945541149703,4.967289123925274e-05
2020-08-24,0.0004899462361328454,0.00048393071268035433,-0.00013529599037720428,0.004431214873241373,-0.0005881397668773072
2020-08-25,-0.0007554644223469125,0.0001474874194982019,-0.0014679993928929354,0.003718380415972349,0.00013801015425738786
2020-08-26,0.0005103666390996339,-0.0010021916328905815,-0.000704246830402937,-0.001357327692458842,-8.934128611924864e-05
2020-08-27,0.00025834654089047565,0.0006089564879686576,-0.0015247539338655606,0.0028607247259217813,0.000885679956116339
2020-08-28,0.00026720255218039377,0.0020314022307745525,-0.00048185521149257725,0.0013048299335110787,1.8097412971402825e-05
2020-08-31,-0.0010790190921846406,-0.0006756619661081786,0.0005031523369622367,0.0033179243628712607,0.0002550489630278801
2020-09-01,0.0010588938923278654,0.0005426731749325913,0.002173993626155866,-0.0007270657314376323,0.0008548799903751221
2020-09-02,0.0002881729050169444,-6.953912856828804e-05,-0.0007940540258731087,0.0023181198066764704,-0.0008765767846694364
2020-09-03,0.0008756019591630814,-0.00035098659526366666,-0.00013282575404648805,0.0011752123799967133,-0.0014372662252210482
2020-09-04,0.0005856631430864072,-0.0009685798112802959,-0.001138172100067511,-0.004717603273356903,0.0002346393679760663
2020-09-07,0.000912348154413338,-0.0017412156292820264,-0.0016791977313777126,-0.00277334400465629,-4.031000113590984e-05
2020-09-08,-0.0003169980155510922,0.0004283264000622147,0.0012812727554926896,0.001747755993029214,6.312861570508251e-05
2020-09-09,0.0029449299280155604,-0.002045494615422816,0.0006603306752947066,-0.0016475372842609422,4.3823188908401173e-05
2020-09-10,-0.000304520693460397,7.188624484232874e-05,0.001399393837756803,0.000882122224188979,0.0006336504897100322
2020-09-11,0.0009380571978944074,0.0006711951449043883,-0.0004148206142535587,-0.0005537378438700625,-0.00020827849739360842
2020-09-14,0.0006294450961101645,0.0004951900453343235,-0.0012354389195420974,0.0008755533507861857,-2.3251847666250284e-05
2020-09-15,0.0003228365570675488,0.0006466105049642342,0.0007633360982995342,0.0010764388734114338,0.00033206148703848976
2020-09-16,-0.0009876884803644672,-0.0005164299127784024,0.00028401468556828554,-5.944406200272697e-05,-0.00028741717806928283
2020-09-17,-0.0,-0.0005382459240414438,0.00020337048585715748,-0.0013174944351823628,-0.0006757890034277756
2020-09-18,-0.0003159092433537458,0.0022561603003519513,2.3297568468647817e-05,0.0010410949283695741,0.000434861375605435
2020-09-21,0.00094784686040113,-0.0008979531489717009,0.00202715919728723,-0.0005960752902636079,0.0
2020-09-22,0.001703612121940136,-0.0009925981404457986,0.000908577785101538,-0.0005103241140862651,-0.0024330006003884376
2020-09-23,0.0013689753648748412,0.000248498502570416,-0.00020246968686122617,0.0004444092670521554,-0.0014639468076342165
2020-09-24,0.0020530413162524906,-0.0013704756554729735,0.0005876800987031822,-0.0012356333548890885,-0.0010550534579849052
2020-09-25,0.0006713152304314446,5.298154856882757e-05,0.0007401380979209053,-0.0002597482239259023,0.0011423494320092437
2020-09-28,0.0017175931213886703,0.00017916374927838676,0.0005940578539743327,0.0005531355720134932,-0.00020910136217420878
2020-09-29,-0.0010240162087212395,0.00019822543371073408,0.0006363061432619241,0.0001888408977860381,0.0012464198276773816
2020-09-30,0.00128439619813615,-0.0002554685183625293,0.00027325689905530274,6.605410502356034e-05,4.4746697540084655e-05
2020-10-09,-0.0025684763055375303,0.0017043438142186479,-0.0010532261544063933,0.0006534391829885126,-6.721053793424529e-05
2020-10-12,0.0007769180327903927,0.0025430466717703886,0.00046593115242464137,0.00021540755171918301,0.0010058642744685282
2020-10-13,-0.0,0.0002331694871660957,-0.0010044461855848604,0.0003702108796824567,-0.00025200177934515353
2020-10-14,0.0005408929525107274,-0.00035467152885695707,4.268844418296045e-05,-0.00011384079201083606,-0.0010501910918243283
2020-10-15,-0.0,-0.00017743493402279153,0.0008445669348218477,-0.0009235952425755856,-0.00011490083494860989
2020-10-16,-0.0002759379390923939,-0.00020946673713482156,-0.001161378729750767,-3.072761716735877e-05,0.00027958693251186836
2020-10-19,0.0005686278141972927,-0.00048451025026411684,-0.0014917070379130734,0.00043397036540859747,7.25045346167246e-05
2020-10-20,0.0009082959831908555,0.0004943130589219904,0.00024692113711872766,-0.0002594110141264928,-0.00040900719984823553
2020-10-21,-0.0003041158712814948,9.803499152670054e-05,0.000629534614629417,-8.427081280568856e-06,0.00035925552544481835
2020-10-22,0.0009067084776824616,-0.0002639432506646044,-0.0007214230310253384,-0.0004089636088722961,0.0001027132971773674
2020-10-23,-0.0009184728719743583,-0.000934738914024284,-0.0010397974980409003,-0.0004072276827067656,-0.0003634532572088718
2020-10-26,0.0008930919530662104,-0.0006089862094899129,-0.0006574925904836673,-0.0007221925425535284,-0.0004848313123770433
2020-10-27,0.0006029373722452986,0.00023877311658724597,0.0013496458605798836,-0.00024743313552662435,0.000927631596483763
2020-10-28,0.000636870674783182,0.0007130871049141804,-0.000383182409701085,-0.00036775786097335345,5.4792956303275886e-05
2020-10-29,0.0009665421645321889,0.0007690970941088058,-0.0003147013206999418,-0.0005093871537669672,-0.0014876916667378249
2020-10-30,0.0013050224668874604,-0.0015670397947761573,0.0008146832816510239,-0.0006091266873036013,-0.0006059225564119731
2020-11-02,0.0006621029807519582,0.0004603355580924551,0.0012513991918444124,2.0651738317448445e-05,0.0008914275743039239
2020-11-03,-0.0020849944819271234,0.0008612562319544369,-0.00023458575289537673,0.001794282808744897,0.0005098560789776511
2020-11-04,-0.0005696452627209772,0.0006179313911621485,0.0004559241832858609,0.002014575239027961,0.0004868570611136785
2020-11-05,0.0011146009665030472,0.0012606165215251863,-0.0007710940183989307,0.00011833046687652216,-5.3933255144557093e-05
2020-11-06,0.00028272033798441176,3.192928610646485e-05,-0.0009813200760758606,-0.001350037252011487,0.0009985601498673701
2020-11-09,-0.0008840482363063128,0.001605042419002251,-0.0010656002714369472,0.0009600791790186884,-0.0003016291090388956
2020-11-10,-0.0037488566425273873,-0.00042354825583510624,-0.00019905154834927994,-0.0010524610970839364,-0.0028814822949062807
2020-11-11,-0.001938237628626481,-0.0007678045814766472,9.836201339828516e-05,-0.0005085572652834939,-0.00019239336898979343
2020-11-12,0.0009988324833391407,-4.823684729587915e-05,0.00031612845327947097,9.972897740618214e-05,-0.00019435331669883033
2020-11-13,0.0011453106634343616,-0.0008227136347275071,0.0016081998312503258,-0.00028274441674920007,0.0004154795221258414
2020-11-16,-0.0022284922375296733,0.0008958583092343638,-0.0012489073464216514,0.0001347370223772543,-5.1667476733979054e-05
2020-11-17,-0.0014669612717229362,-0.00015569507485843623,0.00040538717451448983,-0.0007202241524986378,-0.00019175019874341804
2020-11-18,-0.0001333455743410328,-0.00012169206421573284,-0.0010130269871869001,-0.00038185098675050713,-0.0006900235728020891
2020-11-19,0.000272077288568953,0.0007474027603297381,-0.00039220164922725123,-7.868894933137454e-05,-0.0005341796491554916
2020-11-20,-0.0005464103677076472,0.0002616620492474714,0.0,0.00028689136663610716,0.0001692645078439577
2020-11-23,-0.0004016693437402551,0.0010098925541903788,0.0018758472262169258,-0.0003327179490094082,0.00022466769388133307
2020-11-24,-0.0027994121537507333,-0.0005961500429417276,-0.0007723193662457617,0.00010974126133089443,-0.002983636507257001
2020-11-25,-0.0011837471655769235,-0.0011919582780155849,0.0003649145020606475,0.00035561279671848014,-0.0010915557362766162
2020-11-26,0.0005648629030767219,0.00013004750181908493,-0.0002048016765526952,0.00014911110905658768,0.00010668424784028761
2020-11-27,-0.00011182179040014036,0.001320161339181232,-0.00028359260588874086,-0.00014876135494825787,5.307679043661393e-05
2020-11-30,0.000672279454728668,-0.00043693291704725466,0.0017105873609435916,5.776306039605482e-05,-0.0024464040073894815
2020-12-01,0.0013425907461215214,0.0021249775362181603,-0.0011171003768016164,0.0005989821029853811,0.0006412998862289163
2020-12-02,0.0004928267946298233,-0.00019170933306847325,0.0002046336076563593,0.00039181816829331027,0.0013973375520913345
2020-12-03,-0.0014968686297630602,-3.5101713770318087e-05,-0.000552460989778752,-0.0002999082446266841,0.0009661820857789317
2020-12-04,-0.0004542029832799887,0.00019535141037346865,0.001176892054287678,-0.00029133794390912005,0.0001354930589542521
2020-12-07,-0.0016236754450931958,-0.0008100816932945326,-0.0004024416636926311,-0.0006894537781424668,-0.00021030282828113638
2020-12-08,0.0009401302646576933,-0.0002900056230909609,0.0003018828661992173,-8.334192222487573e-05,0.0013020205928445936
2020-12-09,-0.0006204746195531644,-0.0010952673575458836,0.00027963908100675543,-4.217782350393243e-05,-0.00048388593438107043
2020-12-10,-0.0003040611565204858,-0.00017648559440567454,-6.1071237958831695e-06,-0.0009923932817275502,-0.0008405671434196648
2020-12-11,-0.0013092618163341389,-0.0009925976614219506,-0.0008585514389255124,-0.0001820016071266184,-2.190578590260012e-05
2020-12-14,-0.00018936374669938246,0.0007783818371534911,-0.0006609033311336405,-4.336934462771317e-05,2.2553142792979967e-05
2020-12-15,0.001622737305815073,0.0002597683910017603,0.001240898660645527,0.00011744901100036692,0.0006633233054723781
2020-12-16,-0.00046556071919973206,0.00018241773167617355,0.00039788390577374976,0.0010682673921349182,0.0005629124538788835
2020-12-17,-0.00018410972586510653,0.001303721945040541,-0.0002902157053931585,2.909452774782564e-05,0.0004401592130329943
2020-12-18,0.0005542002045944371,-0.0004969038068389185,0.00042569299236875583,0.00029369147971171784,0.0006000006699197831
2020-12-21,0.0005579600324689736,0.0007707218861578909,-0.0008713509906457566,0.0005583511161227179,0.000934904645551755
2020-12-22,0.0005756883368135327,-0.0013204449706071231,-0.0013293024074801426,-0.0006222466420076455,-0.0012142598710252507
2020-12-23,-0.00020573991476460822,0.0006998044340910335,0.00042273174210901435,0.0002517220442112502,-0.00015859824012022473
