,nav
2020-06-18,1.052736672479716
2020-06-19,1.0545739283138356
2020-06-22,1.0571156815172416
2020-06-23,1.0558039590734059
2020-06-24,1.061337259819313
2020-06-29,1.0589992999808369
2020-06-30,1.06088355294141
2020-07-01,1.067226413547408
2020-07-02,1.0699355583314287
2020-07-03,1.072669665016513
2020-07-06,1.0792709962663676
2020-07-07,1.077650310598009
2020-07-08,1.078077737415553
2020-07-09,1.0817102866583508
2020-07-10,1.0805986013673008
2020-07-13,1.0844781895946476
2020-07-14,1.0839847754528094
2020-07-15,1.0846422369057318
2020-07-16,1.079342668998287
2020-07-17,1.0791865255010482
2020-07-20,1.0807141703974386
2020-07-21,1.088496523549487
2020-07-22,1.096775450449373
2020-07-23,1.0994768110421431
2020-07-24,1.0933558344674206
2020-07-27,1.1001143326075455
2020-07-28,1.0999664670562632
2020-07-29,1.1015364445331337
2020-07-30,1.0985115672343277
2020-07-31,1.101720290379015
2020-08-03,1.1016245138803498
2020-08-04,1.1037648264186912
2020-08-05,1.1091863978590888
2020-08-06,1.1091691515199416
2020-08-07,1.1106750351177481
2020-08-10,1.1095306382209733
2020-08-11,1.105003595463667
2020-08-12,1.09313853221518
2020-08-13,1.0977964575548422
2020-08-14,1.1002750220407047
2020-08-17,1.1040391074794147
2020-08-18,1.1062587657697036
2020-08-19,1.1048438401604015
2020-08-20,1.1002229447854581
2020-08-21,1.1046050038215403
2020-08-24,1.1095600315839904
2020-08-25,1.1125585377146234
2020-08-26,1.1087688308349533
2020-08-27,1.1121424319679287
2020-08-28,1.1155854338112097
2020-08-31,1.1196761615412198
2020-09-01,1.1231066798265505
2020-09-02,1.1237895950750405
2020-09-03,1.1228747599497573
2020-09-04,1.1148335442435973
2020-09-07,1.1072434362295416
2020-09-08,1.1114927273941149
2020-09-09,1.1078436319564915
2020-09-10,1.1114273436474003
2020-09-11,1.1108070772929868
2020-09-14,1.110941262399306
2020-09-15,1.1143478092855772
2020-09-16,1.1136411518446465
2020-09-17,1.1108207970481676
2020-09-18,1.1153569344907872
2020-09-21,1.1159929471271668
2020-09-22,1.112275483250968
2020-09-23,1.1110801167691686
2020-09-24,1.0909546614208274
2020-09-25,1.0958421930442972
2020-09-28,1.0985969209628794
2020-09-29,1.10719156904675
2020-09-30,1.1064047046392234
2020-10-09,1.1070250819507501
2020-10-12,1.1120113342338664
2020-10-13,1.111223380417828
2020-10-14,1.101981115337655
2020-10-15,1.0952419147109185
2020-10-16,1.0954525388884164
2020-10-19,1.0955672879247729
2020-10-20,1.0948164923029955
2020-10-21,1.096085550746732
2020-10-22,1.0924228177051658
2020-10-23,1.0883687259475487
2020-10-26,1.0854724537479885
2020-10-27,1.0881156445873525
2020-10-28,1.0881260068096303
2020-10-29,1.0863157050466976
2020-10-30,1.0840045471024151
2020-11-02,1.0870627223305513
2020-11-03,1.0904997293517225
2020-11-04,1.0946535822068757
2020-11-05,1.0952943951262932
2020-11-06,1.0937708534959352
2020-11-09,1.095167382157229
2020-11-10,1.0735393248548388
2020-11-11,1.066049582572555
2020-11-12,1.065319641105079
2020-11-13,1.061845522153847
2020-11-16,1.0664993959793079
2020-11-17,1.0616321516198561
2020-11-18,1.058403698122564
2020-11-19,1.0581165057692015
2020-11-20,1.0589019149743184
2020-11-23,1.0619474645460827
2020-11-24,1.0572356193747472
2020-11-25,1.0555044597249135
2020-11-26,1.055696103193661
2020-11-27,1.056721434746555
2020-11-30,1.0554996361713547
2020-12-01,1.0579415214936159
2020-12-02,1.059905677095617
2020-12-03,1.059984076261932
2020-12-04,1.0613120227911348
2020-12-07,1.0589851362009397
2020-12-08,1.0603265047248418
2020-12-09,1.0588550024285195
2020-12-10,1.0566514452762008
2020-12-11,1.0544100453805985
2020-12-14,1.054510611976031
2020-12-15,1.0569871573499774
2020-12-16,1.0593783891907123
2020-12-17,1.0609895986675097
2020-12-18,1.061960766484976
2020-12-21,1.07208206612764
2020-12-22,1.057926772229527
2020-12-23,1.0584548881631048
2020-12-24,1.0578882037476764
2020-12-25,1.0646953849563867
2020-12-28,1.0679722141682757
2020-12-29,1.0672484214845794
2020-12-30,1.0679369424314218
2020-12-31,1.076222342288344
2021-01-04,1.0817016714547336
2021-01-05,1.0856918205829453
2021-01-06,1.0884873462514926
2021-01-07,1.0918026177754319
2021-01-08,1.0934616289693595
2021-01-11,1.0793416486875336
2021-01-12,1.0894729840531423
2021-01-13,1.0857911046776958
2021-01-14,1.0788546778401034
2021-01-15,1.0766835230566612
2021-01-18,1.0766609072170452
2021-01-19,1.077367471162145
2021-01-20,1.0829376375863713
2021-01-21,1.1015386276717827
2021-01-22,1.0992241126170958
2021-01-25,1.099687732501151
2021-01-26,1.0914207873182773
2021-01-27,1.0919544254076103
2021-01-28,1.0682457784878738
2021-01-29,1.0676180271935145
2021-02-01,1.0705390201699494
2021-02-02,1.0733292027439567
2021-02-03,1.0700698051636424
2021-02-04,1.0632503097248158
2021-02-05,1.0608019921288123
2021-02-08,1.0698976145481622
2021-02-09,1.0828771937166761
2021-02-10,1.0907306300370168
2021-02-18,1.0733046647645084
2021-02-19,1.0728676378178033
2021-02-22,1.0629512067876736
2021-02-23,1.0625984681146665
2021-02-24,1.0609750110972542
2021-02-25,1.0650699430529142
2021-02-26,1.037178982474586
2021-03-01,1.046159431035592
2021-03-02,1.0381721308580873
2021-03-03,1.044225709683502
2021-03-04,1.021476183750941
2021-03-05,1.0126588371516134
2021-03-08,1.0087516886842725
2021-03-09,0.999519523940176
2021-03-10,1.0127103806142475
2021-03-11,1.025942594882613
2021-03-12,1.0217327527266404
2021-03-15,1.019657105199815
2021-03-16,1.0277008745935137
2021-03-17,1.0304160637397723
2021-03-18,1.038267145601746
2021-03-19,1.019235465253649
2021-03-22,1.022167533887759
2021-03-23,1.0245288483381267
2021-03-24,1.0153979374579964
2021-03-25,1.0142077029518337
2021-03-26,1.0232348410601888
2021-03-29,1.0242735853216138
2021-03-30,1.0209923130227423
2021-03-31,1.0145786838849415
2021-04-01,1.029675089142894
2021-04-02,1.0470747019822544
2021-04-06,1.0433994355696152
2021-04-07,1.0407737180268517
2021-04-08,1.0454481006422232
2021-04-09,1.0371611532320073
2021-04-12,1.0283203707544646
2021-04-13,1.0257433537963452
2021-04-14,1.0345452784098992
2021-04-15,1.0347887810302705
2021-04-16,1.0367951849742265
2021-04-19,1.0436205242475842
2021-04-20,1.038622088488907
2021-04-21,1.0282800293809953
2021-04-22,1.0307235006392843
2021-04-23,1.0296776678053228
2021-04-26,1.0272352212229467
2021-04-27,1.038115549046113
2021-04-28,1.0382459362676322
2021-04-29,1.0476429154237863
2021-04-30,1.0402098044719137
2021-05-06,1.0405739467554738
2021-05-07,1.040460058815706
2021-05-10,1.047033259335284
2021-05-11,1.0364367080379415
2021-05-12,1.0398671215762851
2021-05-13,1.0263131600639492
2021-05-14,1.0368898287764095
2021-05-17,1.0566106080107942
2021-05-18,1.0657050493258948
2021-05-19,1.051977642337495
2021-05-20,1.0521797708758596
2021-05-21,1.0538884256857208
2021-05-24,1.057350353824131
2021-05-25,1.078384585604766
2021-05-26,1.0722566427977342
2021-05-27,1.0736145626448692
2021-05-28,1.0766244018780389
2021-05-31,1.0763380813216898
2021-06-01,1.0804020816250437
2021-06-02,1.0828676118216596
2021-06-03,1.0855361933128995
2021-06-04,1.0853052005888215
2021-06-07,1.0904956685300393
2021-06-08,1.0909950165444737
2021-06-09,1.0971498709436827
2021-06-10,1.096236572541604
2021-06-11,1.0950648868763326
2021-06-15,1.0997335150473169
2021-06-16,1.0944277610296165
2021-06-17,1.0894256943206082
2021-06-18,1.0896031063740632
2021-06-21,1.0827498281826748
2021-06-22,1.0954684673680182
2021-06-23,1.1061967140892637
2021-06-24,1.1077481215694607
2021-06-25,1.1191720600235622
2021-06-28,1.1216282194702285
2021-06-29,1.1118823827393851
2021-06-30,1.1190932568303278
2021-07-01,1.1199463387164947
2021-07-02,1.1107569287872594
2021-07-05,1.1140399941882446
2021-07-06,1.1175476689579416
2021-07-07,1.1176564540696996
2021-07-08,1.1058601550613982
2021-07-09,1.1059022724572232
2021-07-12,1.116275288327846
2021-07-13,1.1181710446952975
2021-07-14,1.1110985879745612
2021-07-15,1.1094787632098426
2021-07-16,1.0990424196203614
2021-07-19,1.092278800391762
2021-07-20,1.086806015841429
2021-07-21,1.0926267015718523
2021-07-22,1.1045941477064836
2021-07-23,1.0981483548719047
2021-07-26,1.0909075234447927
2021-07-27,1.0816457708615306
2021-07-28,1.0743187149156677
2021-07-29,1.0864138163067505
2021-07-30,1.0717518293632646
2021-08-02,1.0869704474406376
2021-08-03,1.0814186306986062
2021-08-04,1.0906223444816314
2021-08-05,1.081546794832484
2021-08-06,1.0898547124285114
2021-08-09,1.0888682540533354
2021-08-10,1.0978092992924728
2021-08-11,1.0958680807288255
2021-08-12,1.091671524784083
2021-08-13,1.090272429789848
2021-08-16,1.0872277433200634
2021-08-17,1.0849041425924686
2021-08-18,1.0859487859895456
2021-08-19,1.0810712610675046
2021-08-20,1.0802475600702819
2021-08-23,1.0834898328901972
2021-08-24,1.0867948545926536
2021-08-25,1.0876596284747406
2021-08-26,1.085734978447593
2021-08-27,1.0863286470675315
2021-08-30,1.0887063255207399
2021-08-31,1.0910798065420473
2021-09-01,1.0926679837699096
2021-09-02,1.091701497352675
2021-09-03,1.0930084069718626
2021-09-06,1.0931190688597356
2021-09-07,1.0939476596488762
2021-09-08,1.093336808342874
2021-09-09,1.0921436557469446
2021-09-10,1.0933213411460294
2021-09-13,1.0920307897978079
2021-09-14,1.0910487183818338
2021-09-15,1.0894435951137271
2021-09-16,1.0894444492287843
2021-09-17,1.0913322195117383
2021-09-22,1.0876773108233606
2021-09-23,1.0909108387474507
2021-09-24,1.0923295468929175
2021-09-27,1.0945743180343885
2021-09-28,1.0947897810284661
2021-09-29,1.0944545155256868
2021-09-30,1.0957849005081637
2021-10-08,1.0959410303314052
2021-10-11,1.0947241796594076
2021-10-12,1.0909460361627978
2021-10-13,1.0919165429924482
2021-10-14,1.0932788745062092
2021-10-15,1.0954639997863433
2021-10-18,1.0912655523193595
2021-10-19,1.093467804279001
2021-10-20,1.0933536869916822
2021-10-21,1.095581732075369
2021-10-22,1.0949672545409748
2021-10-25,1.0966073066704305
2021-10-26,1.097978593451792
2021-10-27,1.0959474932753206
2021-10-28,1.0941276243670104
2021-10-29,1.0961456285535067
2021-11-01,1.0981560912547044
2021-11-02,1.0991501988997234
2021-11-03,1.0992529950788168
2021-11-04,1.1009021852493575
2021-11-05,1.1027160014071633
2021-11-08,1.1042149194026087
2021-11-09,1.1038468818566396
2021-11-10,1.1034243899878478
2021-11-11,1.1027293277700176
2021-11-12,1.1019131617190516
2021-11-15,1.1034321999989263
2021-11-16,1.1035862971639978
2021-11-17,1.1038568950097842
2021-11-18,1.1024777030397068
2021-11-19,1.1049676417151446
2021-11-22,1.1040119216613735
2021-11-23,1.1025050997739656
2021-11-24,1.104715456179651
2021-11-25,1.105821609046437
2021-11-26,1.104921516590658
2021-11-29,1.1031828355166187
2021-11-30,1.1023156748681187
2021-12-01,1.102291173278636
2021-12-02,1.0989942789181768
2021-12-03,1.0992776903395682
2021-12-06,1.0995161611529851
2021-12-07,1.1014592421273297
2021-12-08,1.1069986222348518
2021-12-09,1.1084690409387343
2021-12-10,1.1074272510172354
2021-12-13,1.1094320681575194
2021-12-14,1.1074342621369233
2021-12-15,1.1050912467461163
2021-12-16,1.1078003238056466
2021-12-17,1.105014027772061
2021-12-20,1.1024627474331588
2021-12-21,1.1033344730382335
2021-12-22,1.104953476199225
2021-12-23,1.1062014724090607
2021-12-24,1.106310800627632
2021-12-27,1.107384505277394
2021-12-28,1.1103189048132884
2021-12-29,1.110452185720104
2021-12-30,1.112458312707641
2021-12-31,1.112600468848326
2022-01-04,1.1141355622440712
2022-01-05,1.1131399338357666
2022-01-06,1.1094549424577684
2022-01-07,1.111613613389967
2022-01-10,1.111952553680389
2022-01-11,1.1114968563854353
2022-01-12,1.1152929407584575
2022-01-13,1.113968506673407
2022-01-14,1.1146773090487496
2022-01-17,1.1149048823194299
2022-01-18,1.1179562974008466
2022-01-19,1.1145630137315607
2022-01-20,1.1141432561078934
2022-01-21,1.1123885121008623
2022-01-24,1.1144850851777977
2022-01-25,1.1113378687781534
2022-01-26,1.1093762870251886
2022-01-27,1.1049604160969289
2022-01-28,1.1106637327735716
2022-02-07,1.11762317721973
2022-02-08,1.1177689592783597
2022-02-09,1.1180366606163696
2022-02-10,1.120846848777627
2022-02-11,1.1140936731425755
2022-02-14,1.115074275806542
2022-02-15,1.1133703194130287
2022-02-16,1.1149895003640338
2022-02-17,1.1147624693798623
2022-02-18,1.112495020537108
2022-02-21,1.1095298634227313
2022-02-22,1.1064894829196528
2022-02-23,1.1071994877747229
2022-02-24,1.1043836164315104
2022-02-25,1.107844641339988
2022-02-28,1.1092161540269558
2022-03-01,1.1116648288728412
2022-03-02,1.1133836746414352
2022-03-03,1.1151799141007956
2022-03-04,1.1113513423220587
2022-03-07,1.115845017918788
2022-03-08,1.1143446904681116
2022-03-09,1.1137316092679859
2022-03-10,1.1135681167836433
2022-03-11,1.1163633013776664
2022-03-14,1.117209782485572
2022-03-15,1.107866597543169
2022-03-16,1.11309065766949
2022-03-17,1.1155163311461953
2022-03-18,1.1193128417913292
2022-03-21,1.1209575198905546
2022-03-22,1.120968554035214
2022-03-23,1.1225101994676243
2022-03-24,1.1240580049104414
2022-03-25,1.1256799458562008
2022-03-28,1.126045491195026
2022-03-29,1.12511110406116
2022-03-30,1.1243047494305796
2022-03-31,1.1223366658759146
2022-04-01,1.123959884929694
2022-04-06,1.125718020403432
2022-04-07,1.1266941196415772
2022-04-08,1.1283360914656864
2022-04-11,1.1283601680877564
2022-04-12,1.1295230640244804
2022-04-13,1.130553118212214
2022-04-14,1.133347787734978
2022-04-15,1.1335131068454123
2022-04-18,1.1338326654566646
2022-04-19,1.1340921697413002
2022-04-20,1.132491111147847
2022-04-21,1.134833699415805
2022-04-22,1.1314807643843325
2022-04-25,1.1265458536700659
2022-04-26,1.1279850917792524
2022-04-27,1.1263464993507577
2022-04-28,1.1268152891205032
2022-04-29,1.1312655422175406
2022-05-05,1.1330643062673036
2022-05-06,1.1300825491363868
2022-05-09,1.1308340821003664
2022-05-10,1.1286166957157358
2022-05-11,1.1279715741618874
2022-05-12,1.1275104421967124
2022-05-13,1.1283169579011163
2022-05-16,1.1282887444713263
2022-05-17,1.1314060553363685
2022-05-18,1.1325732330300302
2022-05-19,1.1293514845226535
2022-05-20,1.1295954127864025
2022-05-23,1.1302107941005808
2022-05-24,1.131198072128793
2022-05-25,1.1328038830222993
2022-05-26,1.1361155931076716
2022-05-27,1.1361430741534089
2022-05-30,1.1354599590193593
2022-05-31,1.1350049089788579
2022-06-01,1.1324660532598418
2022-06-02,1.133245332925724
2022-06-06,1.1344320541626307
2022-06-07,1.1339710075371794
2022-06-08,1.1356877601177606
2022-06-09,1.13591587975004
2022-06-10,1.1348729304824257
2022-06-13,1.1359163025960404
2022-06-14,1.1326314058202442
2022-06-15,1.1307467129615592
2022-06-16,1.130529509446403
2022-06-17,1.1303524417160187
2022-06-20,1.127944189380895
2022-06-21,1.128578633197694
2022-06-22,1.1285677022469662
2022-06-23,1.1285232898260444
2022-06-24,1.1266471149279482
2022-06-27,1.126066327577389
2022-06-28,1.126579730422519
2022-06-29,1.1270730253339136
2022-06-30,1.1260417160774527
2022-07-01,1.125598319762194
2022-07-04,1.1240791276154796
2022-07-05,1.1233111517500771
2022-07-06,1.121776305695418
2022-07-07,1.1213025324297348
2022-07-08,1.1220615213980345
2022-07-11,1.1220442159868835
2022-07-12,1.122514001713002
2022-07-13,1.1222586109960782
2022-07-14,1.1229981505882762
2022-07-15,1.124357004816956
2022-07-18,1.1250333673889088
2022-07-19,1.1244552572242699
2022-07-20,1.1256063748159508
2022-07-21,1.1257699016660287
2022-07-22,1.1280506211710095
2022-07-25,1.12745078646469
2022-07-26,1.1303168347563055
2022-07-27,1.1298177519351598
2022-07-28,1.130316871722259
2022-07-29,1.1337170933022016
2022-08-01,1.1356393305621102
2022-08-02,1.1377446947785437
2022-08-03,1.1370653795320793
2022-08-04,1.1375448403843096
2022-08-05,1.135977626197266
2022-08-08,1.1372150968654164
2022-08-09,1.1360704423197685
2022-08-10,1.1368398228478973
2022-08-11,1.1373246413400697
2022-08-12,1.1385705374201074
2022-08-15,1.142337787526896
2022-08-16,1.1432565811852973
2022-08-17,1.144380093951807
2022-08-18,1.145630932689552
2022-08-19,1.147610662727387
2022-08-22,1.147291329292557
2022-08-23,1.1477619855630339
2022-08-24,1.1483599094995358
2022-08-25,1.1484857559364245
2022-08-26,1.147620144769821
2022-08-29,1.1477490739789082
2022-08-30,1.149406163954604
2022-08-31,1.1472967357265516
2022-09-01,1.1463049725249865
2022-09-02,1.1472023255042365
2022-09-05,1.149188169433514
2022-09-06,1.149422930367917
2022-09-07,1.147215149342546
2022-09-08,1.1473208182229564
2022-09-09,1.1466470757443494
2022-09-13,1.1468487764709212
2022-09-14,1.1441612869552957
2022-09-15,1.1444638698209735
2022-09-16,1.1423312248614637
2022-09-19,1.1416367838083046
2022-09-20,1.1432538106464745
2022-09-21,1.1437101025509533
2022-09-22,1.14269326320316
2022-09-23,1.1417191580563213
2022-09-26,1.1357349515218653
2022-09-27,1.1362648102995145
2022-09-28,1.1358876742539425
2022-09-29,1.1371221815285748
2022-09-30,1.1382116346064752
2022-10-10,1.143872235875438
2022-10-11,1.1453608228398897
2022-10-12,1.1452048710178382
2022-10-13,1.1461124949944177
2022-10-14,1.1491154727016295
2022-10-17,1.1455933705203898
2022-10-18,1.1466389545004017
2022-10-19,1.1465617244770743
2022-10-20,1.145883946315288
2022-10-21,1.1451229780486105
2022-10-24,1.1465290431179704
2022-10-25,1.146632515300963
2022-10-26,1.1465047364639807
2022-10-27,1.1480488793004353
2022-10-28,1.1492069809192091
2022-10-31,1.149816815108533
2022-11-01,1.1500606364536166
2022-11-02,1.149917898705151
2022-11-03,1.1493459765599603
2022-11-04,1.1495012097159152
2022-11-07,1.1508932223073856
2022-11-08,1.1525046248691913
2022-11-09,1.1583111035453735
2022-11-10,1.1548585487197582
2022-11-11,1.154700722524341
2022-11-14,1.1507479837524235
2022-11-15,1.1500747132255271
2022-11-16,1.14973680311283
2022-11-17,1.1502446931777497
2022-11-18,1.1495802960299877
2022-11-21,1.150213617141546
2022-11-22,1.1503781829438704
2022-11-23,1.1533149717253153
2022-11-24,1.154598212678946
2022-11-25,1.1536488397788516
2022-11-28,1.1510064601760668
2022-11-29,1.1481725273120575
2022-11-30,1.1481783787221271
2022-12-01,1.14926077410513
2022-12-02,1.1497737458477972
2022-12-05,1.1465382394754065
2022-12-06,1.1421395689391827
2022-12-07,1.1398871362797307
2022-12-08,1.1422891141047347
2022-12-09,1.1410755891063993
2022-12-12,1.140389440428379
2022-12-13,1.1398392120277119
2022-12-14,1.1424158012137375
2022-12-15,1.140242781486357
2022-12-16,1.1397379195239745
2022-12-19,1.142061295917365
2022-12-20,1.1409380198168697
2022-12-21,1.1433962309484547
2022-12-22,1.145022423932142
2022-12-23,1.1422380836469648
2022-12-26,1.143532409001201
2022-12-27,1.1444503192880708
2022-12-28,1.145785999025827
2022-12-29,1.1441800278586798
2022-12-30,1.147539364756139
2023-01-03,1.1473833636848303
2023-01-04,1.1479195444389767
2023-01-05,1.147587386418664
2023-01-06,1.1447680811304288
2023-01-09,1.1467492366286625
2023-01-10,1.1454610520972812
2023-01-11,1.1452095087115477
2023-01-12,1.1454661978790026
2023-01-13,1.1468471121180397
2023-01-16,1.1470576363188862
2023-01-17,1.1479326358404274
2023-01-18,1.1482777561104454
2023-01-19,1.147922893532503
2023-01-20,1.1515908428930182
2023-01-30,1.1516862388744606
2023-01-31,1.1494967615922387
2023-02-01,1.1511914019280394
2023-02-02,1.1527431838607631
2023-02-03,1.1504037488311765
2023-02-06,1.1481034178368446
2023-02-07,1.147995656061812
2023-02-08,1.1490690659670295
2023-02-09,1.1492181348532047
2023-02-10,1.1481785162102576
2023-02-13,1.1502251948755122
2023-02-14,1.1502817217561712
2023-02-15,1.1499002931133846
2023-02-16,1.1499547226261189
2023-02-17,1.1490554486417246
2023-02-20,1.1481530871801575
2023-02-21,1.1448098254939627
2023-02-22,1.1456136243898616
2023-02-23,1.1454698984944633
2023-02-24,1.149940187013014
2023-02-27,1.1497965311204983
2023-02-28,1.1492057776338889
2023-03-01,1.1477949027179914
2023-03-02,1.1492837195288053
2023-03-03,1.1581232270870028
2023-03-06,1.1687867236808278
2023-03-07,1.168211832283704
2023-03-08,1.1553501711976932
2023-03-09,1.150812901370027
2023-03-10,1.1486164260936003
2023-03-13,1.1566263776028207
2023-03-14,1.1580871340186965
2023-03-15,1.1603146892196188
2023-03-16,1.154398084456044
2023-03-17,1.157593625254153
2023-03-20,1.1747973868118913
2023-03-21,1.1697646585782264
2023-03-22,1.1686584793296857
2023-03-23,1.1678000008440077
2023-03-24,1.1692055472308012
2023-03-27,1.1678715408307987
2023-03-28,1.170490682524141
2023-03-29,1.1787941574586018
2023-03-30,1.1820763594438806
2023-03-31,1.1881463268442265
2023-04-03,1.1955893435716478
2023-04-04,1.2103269040941353
2023-04-06,1.215277672570525
2023-04-07,1.2108291312027593
2023-04-10,1.2048696790190425
2023-04-11,1.2194229732119417
2023-04-12,1.228523867147828
2023-04-13,1.226611728136955
2023-04-14,1.2254118497959368
2023-04-17,1.224737392103432
2023-04-18,1.2245830751059505
2023-04-19,1.224942643071552
2023-04-20,1.2245530219823186
2023-04-21,1.2167349316183265
2023-04-24,1.2153516785306417
2023-04-25,1.2165827700879484
2023-04-26,1.2105821406422173
2023-04-27,1.2065311930365976
2023-04-28,1.214563104688799
2023-05-04,1.2216455998790163
2023-05-05,1.2240209998094098
2023-05-08,1.2205227305643385
2023-05-09,1.2163278217420757
2023-05-10,1.2168344389795358
2023-05-11,1.218314984959668
2023-05-12,1.2047507135650246
2023-05-15,1.2130961511370315
2023-05-16,1.212005984318708
2023-05-17,1.2107576859395819
2023-05-18,1.2110041659046904
2023-05-19,1.2124995281971678
2023-05-22,1.2135372444846748
2023-05-23,1.2194434109776688
2023-05-24,1.2269193987560159
2023-05-25,1.2239754195974242
2023-05-26,1.208735336886913
2023-05-29,1.2095149315804967
2023-05-30,1.2048534578654375
2023-05-31,1.2227426827551369
2023-06-01,1.2224631701517177
2023-06-02,1.222224222092562
2023-06-05,1.2216104844704734
2023-06-06,1.2230066900951244
2023-06-07,1.2236908235644062
2023-06-08,1.2207524927099953
2023-06-09,1.2236501878433985
2023-06-12,1.2250871417232687
2023-06-13,1.228681855779591
2023-06-14,1.2287835534229052
2023-06-15,1.2252991621169556
2023-06-16,1.224930088896476
2023-06-19,1.2240751553442435
2023-06-20,1.2242313064634185
2023-06-21,1.2232988073766673
2023-06-26,1.2229042072477048
2023-06-27,1.2214381151045575
2023-06-28,1.2222981853981933
2023-06-29,1.2230127626208789
2023-06-30,1.2246359145612309
2023-07-03,1.2268955816792224
2023-07-04,1.2265083860826105
2023-07-05,1.227861737884578
2023-07-06,1.2281582901163464
2023-07-07,1.227604178669993
2023-07-10,1.2271482838791514
2023-07-11,1.2278845371610412
2023-07-12,1.227811650588853
2023-07-13,1.2304417628773046
2023-07-14,1.2299271474322229
2023-07-17,1.2317265342370978
2023-07-18,1.2336705388154026
2023-07-19,1.23735734506183
2023-07-20,1.2361277753866806
2023-07-21,1.235396973998936
2023-07-24,1.2355419486130466
2023-07-25,1.2320172142580017
2023-07-26,1.233159130141835
2023-07-27,1.2351204850224713
2023-07-28,1.232082863687622
2023-07-31,1.232563054088726
2023-08-01,1.2342270611439563
2023-08-02,1.2330403072098013
2023-08-03,1.2299837500366484
2023-08-04,1.232132179230101
2023-08-07,1.2328154527002042
2023-08-08,1.2328740904211102
2023-08-09,1.2339256014868276
2023-08-10,1.233226029233387
2023-08-11,1.2337959855472682
2023-08-14,1.234298333526881
2023-08-15,1.2381633223125947
2023-08-16,1.2363836865645539
2023-08-17,1.235443805561316
2023-08-18,1.2350842894241778
2023-08-21,1.2375469003970136
2023-08-22,1.2373676341511721
2023-08-23,1.2377117679699319
2023-08-24,1.2392351116080513
2023-08-25,1.2358369357867858
