,turnover
2014-12-16,0.005456105859214633
2014-12-17,0.00815463652969349
2014-12-18,0.03876099575132212
2014-12-19,0.04328706675725119
2014-12-22,0.04593075411823887
2014-12-23,0.0035229660950332198
2014-12-24,0.011195133166741797
2014-12-25,0.013688697662275914
2014-12-26,0.007089162723620229
2014-12-29,0.005984557723989842
2014-12-30,0.006293618614140795
2014-12-31,0.011411992395316498
2015-01-05,0.006439588701046009
2015-01-06,0.02069539614575884
2015-01-07,0.011119865818963903
2015-01-08,0.0027015120724508956
2015-01-09,0.017412664944594397
2015-01-12,0.006867661203597032
2015-01-13,0.011531229781756365
2015-01-14,0.007734518090381642
2015-01-15,0.0011498295301334421
2015-01-16,0.01728143902174424
2015-01-19,0.047542405338633006
2015-01-20,0.06075789187606799
2015-01-21,0.004969614253983651
2015-01-22,0.021658591131602137
2015-01-23,0.019549097284268672
2015-01-26,0.014749723522771423
2015-01-27,0.00047748966960795697
2015-01-28,0.008325405551585577
2015-01-29,0.014895506108546966
2015-01-30,0.009428532453899893
2015-02-02,0.030292890254560376
2015-02-03,0.2760689434248509
2015-02-04,0.003812658678488047
2015-02-05,0.011886267720613256
2015-02-06,0.0026967174560145607
2015-02-09,0.028125894598634883
2015-02-10,0.27106820017660854
2015-02-11,0.3641701775619292
2015-02-12,0.03139942034879671
2015-02-13,0.0038255770532411026
2015-02-16,0.3248276388410706
2015-02-17,0.32462587405007604
2015-02-25,0.002384704066951765
2015-02-26,0.007103351425679527
2015-02-27,0.011610888860537558
2015-03-02,0.00019177943893891602
2015-03-03,0.02427589671202718
2015-03-04,0.019136062501285703
2015-03-05,0.004606515356432028
2015-03-06,0.007198518307626661
2015-03-09,0.0007701922518650872
2015-03-10,0.020950782340725033
2015-03-11,0.002410436190239479
2015-03-12,0.04773478263377111
2015-03-13,0.0046511942897740355
2015-03-16,0.0010196069758614812
2015-03-17,0.01368463236139153
2015-03-18,0.3389388203379774
2015-03-19,0.3373005849366974
2015-03-20,0.3353136306450184
2015-03-23,0.0014626922490621475
2015-03-24,0.0132694602087753
2015-03-25,0.003303877901731561
2015-03-26,0.0022376295781767336
2015-03-27,0.03352912330530766
2015-03-30,0.0031704035717732837
2015-03-31,0.06322439933127141
2015-04-01,0.1003833321805698
2015-04-02,0.029753603058666464
2015-04-03,0.016474140835790532
2015-04-07,0.0020389303206436588
2015-04-08,0.007239296720825378
2015-04-09,0.00317199503206593
2015-04-10,0.013392180547912233
2015-04-13,0.01155464786364184
2015-04-14,0.0031842968427606005
2015-04-15,0.006428856322648474
2015-04-16,0.005853773571056944
2015-04-17,0.08883338984572854
2015-04-20,0.004126418909048621
2015-04-21,0.03826259782218379
2015-04-22,0.019417640772996347
2015-04-23,0.004974677962461205
2015-04-24,0.01110108309312366
2015-04-27,0.02999979543786238
2015-04-28,0.00805144476371003
2015-04-29,0.02213296664716577
2015-04-30,0.004733152272730384
2015-05-04,0.00716408658266407
2015-05-05,0.026383179374482063
2015-05-06,0.03228238902839506
2015-05-07,0.035422517309627394
2015-05-08,0.016477662323598416
2015-05-11,0.015095234885696696
2015-05-12,0.010579904873630641
2015-05-13,0.0015854549637435156
2015-05-14,0.003132724170114176
2015-05-15,0.039327243055130745
2015-05-18,0.15605463129991504
2015-05-19,0.015572294831825859
2015-05-20,0.016233244491183206
2015-05-21,0.01895762624097181
2015-05-22,0.005673161292174683
2015-05-25,0.010833337316929613
2015-05-26,0.008583775100543638
2015-05-27,0.004773452646599029
2015-05-28,0.015260047512857235
2015-05-29,0.08002056208449905
2015-06-01,0.12302959475435278
2015-06-02,0.0480532766340418
2015-06-03,0.010835871716009637
2015-06-04,0.08251939522841804
2015-06-05,0.002169368519537765
2015-06-08,0.0194877736339722
2015-06-09,0.004587926611112417
2015-06-10,0.0094447296379521
2015-06-11,0.009614583222387493
2015-06-12,0.006741616016912928
2015-06-15,0.002481680319237567
2015-06-16,0.027940025495688463
2015-06-17,0.007708038846877097
2015-06-18,0.0018648383193061238
2015-06-19,0.01840906689867254
2015-06-23,0.059974121188032456
2015-06-24,0.03334501560850584
2015-06-25,0.023255037182915994
2015-06-26,0.04123942287618941
2015-06-29,0.03073452868279177
2015-06-30,0.013250062756222987
2015-07-01,0.025391422237923865
2015-07-02,0.010186521400697528
2015-07-03,0.04858843701965797
2015-07-06,0.025066925157392467
2015-07-07,0.04977283217482361
2015-07-08,0.05210585754851978
2015-07-09,0.19528374200767673
2015-07-10,0.11066949724528427
2015-07-13,0.04478718701082942
2015-07-14,0.014474981478705524
2015-07-15,0.06496613300824411
2015-07-16,0.02068057575566317
2015-07-17,0.02301457116965054
2015-07-20,0.03845628903176428
2015-07-21,0.0356306386734483
2015-07-22,0.008447301517200197
2015-07-23,0.008206124551946109
2015-07-24,0.0023023938552006046
2015-07-27,0.021094130158239043
2015-07-28,0.05110852458115562
2015-07-29,0.014660754626280907
2015-07-30,0.024091620001400242
2015-07-31,0.02505601523103495
2015-08-03,0.0015864897975836276
2015-08-04,0.01193183176114785
2015-08-05,0.008172476400470363
2015-08-06,0.0034444809089222983
2015-08-07,0.006411265875924915
2015-08-10,0.01740140499192607
2015-08-11,0.004644172694192858
2015-08-12,0.10591395341783603
2015-08-13,0.056229825459970295
2015-08-14,0.0050397898516213735
2015-08-17,0.0037074258696843387
2015-08-18,0.02472414507214544
2015-08-19,0.02421764344025131
2015-08-20,0.0054345453363228505
2015-08-21,0.014979644936512278
2015-08-24,0.033827365622941336
2015-08-25,0.08120002677947383
2015-08-26,0.009462336871428723
2015-08-27,0.006532614681611461
2015-08-28,0.01340785464951652
2015-08-31,0.019379451744600512
2015-09-01,0.008244447182843548
2015-09-02,0.014553528834261753
2015-09-07,0.005568006678375315
2015-09-08,0.01633081237416
2015-09-09,0.03438471149070323
2015-09-10,0.0031521844741491875
2015-09-11,0.00444745544840406
2015-09-14,0.011674288107093908
2015-09-15,0.006206153832461488
2015-09-16,0.0041333923802993125
2015-09-17,0.011300402642802333
2015-09-18,0.016173852911653012
2015-09-21,0.002380571598461473
2015-09-22,0.01188689282213825
2015-09-23,0.0031898305418419023
2015-09-24,0.003535325243117879
2015-09-25,0.004970814770121124
2015-09-28,0.002649909264090443
2015-09-29,0.00506882213692085
2015-09-30,0.02284819309152883
2015-10-08,0.025179248359670517
2015-10-09,0.05127421567146774
2015-10-12,0.14560522319108354
2015-10-13,0.061953197539133344
2015-10-14,0.00588483012185502
2015-10-15,0.013492949158443152
2015-10-16,0.005456482996512302
2015-10-19,0.030107603030239134
2015-10-20,0.001007549195613966
2015-10-21,0.04828096268759541
2015-10-22,0.0047315544251796265
2015-10-23,0.00344891780250757
2015-10-26,0.01814775097882662
2015-10-27,0.008370221572319161
2015-10-28,0.0039336917661445744
2015-10-29,0.002622950232965812
2015-10-30,0.01606919946050061
2015-11-02,0.02977470909348226
2015-11-03,0.007424275221009337
2015-11-04,0.005714954604180603
2015-11-05,0.021124795180878342
2015-11-06,0.007037585290196817
2015-11-09,0.004661298884992678
2015-11-10,0.16179958603119327
2015-11-11,0.015824516084089427
2015-11-12,0.027967866860311358
2015-11-13,0.007510046290898964
2015-11-16,0.008391556596498956
2015-11-17,0.046652708841234944
2015-11-18,0.035461058701049764
2015-11-19,0.0031817779567841625
2015-11-20,0.017218108719387448
2015-11-23,0.008609598174306732
2015-11-24,0.010314033652211521
2015-11-25,0.012256866170823597
2015-11-26,0.012150297564882756
2015-11-27,0.008650546238402557
2015-11-30,0.03212837926276095
2015-12-01,0.009654215211286357
2015-12-02,0.03692439670809575
2015-12-03,0.018361552932207592
2015-12-04,0.015704702645054636
2015-12-07,0.019227175569108752
2015-12-08,0.04401481046425802
2015-12-09,0.014157904994427213
2015-12-10,0.0008902581020803144
2015-12-11,0.01258795252635752
2015-12-14,0.0002764566071780661
2015-12-15,0.014388849719979849
2015-12-16,0.006208324000279639
2015-12-17,0.007895274028298607
2015-12-18,0.012087130606922368
2015-12-21,0.017515350731380393
2015-12-22,0.041069962824896125
2015-12-23,0.0033342082096273415
2015-12-24,0.0015886749910229217
2015-12-25,0.023554267142240466
2015-12-28,0.0028819782630508314
2015-12-29,0.05686123655429178
2015-12-30,0.004659149451643425
2015-12-31,0.012417222506920914
2016-01-04,0.0071821179991914536
2016-01-05,0.031703439537237706
2016-01-06,0.018566495623546703
2016-01-07,0.01136383301049236
2016-01-08,0.0677655974429888
2016-01-11,0.011361316584120797
2016-01-12,0.01569577414471194
2016-01-13,0.014823633649788136
2016-01-14,0.011060410594175979
2016-01-15,0.008483861181464492
2016-01-18,0.008167502452758282
2016-01-19,0.008650037957479678
2016-01-20,0.023407686753758247
2016-01-21,0.02209048454889089
2016-01-22,0.008971659231339454
2016-01-25,0.031544155161808675
2016-01-26,0.012872443754615617
2016-01-27,0.06319959791904484
2016-01-28,0.012636622622221663
2016-01-29,0.005742972171593197
2016-02-01,0.014858688475304076
2016-02-02,0.011140033328290971
2016-02-03,0.0039008689311656464
2016-02-04,0.005335212208736458
2016-02-05,0.011740373684807438
2016-02-15,0.013416767336777005
2016-02-16,0.16908986454958544
2016-02-17,0.01856258768229694
2016-02-18,0.0024773441050594536
2016-02-19,0.0033199873134933874
2016-02-22,0.002660959365521548
2016-02-23,0.007846044351461634
2016-02-24,0.0004949847548547381
2016-02-25,0.01094402747582987
2016-02-26,0.01859045331837527
2016-02-29,0.004244781400081485
2016-03-01,0.009986750663971096
2016-03-02,0.00452602597228953
2016-03-03,0.04166184400046054
2016-03-04,0.006842700861302502
2016-03-07,0.008076659244330306
2016-03-08,0.008374886164194115
2016-03-09,0.003648871969785715
2016-03-10,0.014034548111353295
2016-03-11,0.005977029561338408
2016-03-14,0.047902231088674696
2016-03-15,0.04548529440513155
2016-03-16,0.02129859316430481
2016-03-17,0.013078860401677439
2016-03-18,0.0075452241444251
2016-03-21,0.0015793862271309134
2016-03-22,0.007249708198474522
2016-03-23,0.0036407575340514156
2016-03-24,0.0027694126312156273
2016-03-25,0.013978928273644838
2016-03-28,0.16241460003039956
2016-03-29,0.0016424732796074953
2016-03-30,0.0033637803980989187
2016-03-31,0.013184053336013475
2016-04-01,0.0031759836314192297
2016-04-05,0.04797921521164691
2016-04-06,0.028479289193786284
2016-04-07,0.00024287915174645014
2016-04-08,0.006251475228370697
2016-04-11,0.18775613964049698
2016-04-12,0.185957891570424
2016-04-13,0.17867598364159815
2016-04-14,0.19997796625415884
2016-04-15,0.01238347981624189
2016-04-18,0.00024706151313858005
2016-04-19,0.017415020204968663
2016-04-20,0.012822536712018724
2016-04-21,0.010185721275168258
2016-04-22,0.12890476502024578
2016-04-25,0.017019399217127883
2016-04-26,0.12351701484518651
2016-04-27,0.015243939764251938
2016-04-28,0.010407780724027198
2016-04-29,0.04538757060447639
2016-05-03,0.029340347463936517
2016-05-04,0.02562626570254256
2016-05-05,0.020007106784390598
2016-05-06,0.001562634846974581
2016-05-09,0.019584520047608946
2016-05-10,0.013409379473903797
2016-05-11,0.008529562465971176
2016-05-12,0.03309239747210523
2016-05-13,0.009386371303757815
2016-05-16,0.009435047272150797
2016-05-17,0.038428832358539375
2016-05-18,0.018755263097442597
2016-05-19,0.012958151070921319
2016-05-20,0.024692291250192275
2016-05-23,0.008880319433487022
2016-05-24,0.005296443791003726
2016-05-25,0.00315308708931495
2016-05-26,0.0461125071777961
2016-05-27,0.002442554350319426
2016-05-30,0.0025478078220495873
2016-05-31,0.010904897674838918
2016-06-01,0.05647506861445119
2016-06-02,0.0009708293522158462
2016-06-03,0.005472910707774253
2016-06-06,0.22450627583447197
2016-06-07,0.03185584257856238
2016-06-08,0.22078264851568802
2016-06-13,0.004166347047488798
2016-06-14,0.08881752943437139
2016-06-15,0.021484715924612797
2016-06-16,0.008782149643366266
2016-06-17,0.007226839267942549
2016-06-20,0.019684976882214635
2016-06-21,0.011353666529442988
2016-06-22,0.004357145654234625
2016-06-23,0.006754152955986734
2016-06-24,0.0008346824521502719
2016-06-27,0.030615976068699285
2016-06-28,0.03377531555413696
2016-06-29,0.002932744991101341
2016-06-30,0.009950411936366262
2016-07-01,0.012401870493243317
2016-07-04,0.050737461811721056
2016-07-05,0.0121274731551732
2016-07-06,0.0012446047294853504
2016-07-07,0.005244996850758098
2016-07-08,0.01746385886721786
2016-07-11,0.017345876964919564
2016-07-12,0.0413387574725545
2016-07-13,0.023606364188598787
2016-07-14,0.005411312695333792
2016-07-15,0.0034617504179925984
2016-07-18,0.008424423662808773
2016-07-19,0.0033842151413340377
2016-07-20,0.005605357189609757
2016-07-21,0.0018948287570381694
2016-07-22,0.006263906197762764
2016-07-25,0.01002365547412356
2016-07-26,0.0021101787732248772
2016-07-27,0.006765430116775439
2016-07-28,0.01635314125277037
2016-07-29,0.005887561873102062
2016-08-01,0.0011340533438128353
2016-08-02,0.048719645548636774
2016-08-03,0.007982484682606053
2016-08-04,0.04490255762684987
2016-08-05,0.009559157103456659
2016-08-08,0.010343344715766145
2016-08-09,0.02632892450299317
2016-08-10,0.025620436754316148
2016-08-11,0.009732758291508783
2016-08-12,0.012855211287938019
2016-08-15,0.020695059344877816
2016-08-16,0.043946627314460876
2016-08-17,0.01383082552362383
2016-08-18,0.017306570824705318
2016-08-19,0.011486088563724357
2016-08-22,0.027088580180940736
2016-08-23,0.0037525519060295984
2016-08-24,0.00597920654737593
2016-08-25,0.05433530840937772
2016-08-26,0.01823964484861474
2016-08-29,0.013847720012475494
2016-08-30,0.0037104561766031774
2016-08-31,0.0033023364386623316
2016-09-01,0.01067370121426267
2016-09-02,0.018451235000549522
2016-09-05,0.0018848517898560554
2016-09-06,0.015618614072558538
2016-09-07,0.11177232310977248
2016-09-08,0.1077074197725202
2016-09-09,0.006839989866534134
2016-09-12,0.02890118401473865
2016-09-13,0.12391727683887736
2016-09-14,0.08731210608933324
2016-09-19,0.004092429881030743
2016-09-20,0.02176522873109346
2016-09-21,0.001818392554644395
2016-09-22,0.001228268028879105
2016-09-23,0.08639764748089448
2016-09-26,0.013805960459509922
2016-09-27,0.024083131222650878
2016-09-28,0.005460171639003454
2016-09-29,0.006506269270338275
2016-09-30,0.014785016762404454
2016-10-10,0.0026848464872424073
2016-10-11,0.08133082761402258
2016-10-12,0.06237404022289418
2016-10-13,0.14261476480832133
2016-10-14,0.0031777638147523282
2016-10-17,0.007447131365133999
2016-10-18,0.003808803810843163
2016-10-19,0.1409989728996249
2016-10-20,0.00039967201986521733
2016-10-21,0.01702757200733427
2016-10-24,0.024428486899833998
2016-10-25,0.007892423111585917
2016-10-26,0.03332685317841596
2016-10-27,0.045894056926739014
2016-10-28,0.040906625697125526
2016-10-31,0.03894853622974475
2016-11-01,0.19719886930828628
2016-11-02,0.0043484504837687996
2016-11-03,0.1942222549448947
2016-11-04,0.007646313240882892
2016-11-07,0.011795283859348034
2016-11-08,0.01864983387116287
2016-11-09,0.0036025289545256398
2016-11-10,0.26159763006241266
2016-11-11,0.255368964849193
2016-11-14,0.2085120067551064
2016-11-15,0.07713612220041491
2016-11-16,0.05106516170588667
2016-11-17,0.013445983320725448
2016-11-18,0.2857806044588955
2016-11-21,0.10971046310120111
2016-11-22,0.004862437058734306
2016-11-23,0.09901214171960969
2016-11-24,0.006367058250088861
2016-11-25,0.11029439455763901
2016-11-28,0.020267899742386415
2016-11-29,0.004468128338677928
2016-11-30,0.15988432566752206
2016-12-01,0.035137251502860366
2016-12-02,0.044805018571049036
2016-12-05,0.03216882934579531
2016-12-06,0.05552580729532613
2016-12-07,0.08081141336768247
2016-12-08,0.0016292052339403063
2016-12-09,0.09187468997752414
2016-12-12,0.08604485944783855
2016-12-13,0.16066539470592722
2016-12-14,0.01803161819702194
2016-12-15,0.1009520032236265
2016-12-16,0.4409006353321492
2016-12-19,0.02861727024333853
2016-12-20,0.034312825375460654
2016-12-21,0.004558669402117882
2016-12-22,0.030863666246909643
2016-12-23,0.004218652125302924
2016-12-26,0.004732563251699004
2016-12-27,0.016911043956729044
2016-12-28,0.029320649751812478
2016-12-29,0.003665188544243622
2016-12-30,0.011083782940905201
2017-01-03,0.014265749770407649
2017-01-04,0.023947102342466872
2017-01-05,0.011092452963726032
2017-01-06,0.0005013731930358228
2017-01-09,0.0015296803012129906
2017-01-10,0.005871470661412609
2017-01-11,0.01414825167915848
2017-01-12,0.008268730116763642
2017-01-13,0.7726367432675172
2017-01-16,0.00414757194031555
2017-01-17,0.016191242353579452
2017-01-18,0.005907006326760625
2017-01-19,0.010073948742228903
2017-01-20,0.022455085847135944
2017-01-23,0.015210814645011589
2017-01-24,0.037780387037686713
2017-01-25,0.010475296088833325
2017-01-26,0.027210269535576273
2017-02-03,0.03245800835480431
2017-02-06,0.04358477602847734
2017-02-07,0.017876594894267017
2017-02-08,0.009336604700244264
2017-02-09,0.02102079582941485
2017-02-10,0.005753485855785029
2017-02-13,0.01711391796650008
2017-02-14,0.004407256995515363
2017-02-15,0.0013145512089249856
2017-02-16,0.0063407089335834055
2017-02-17,0.009758263534863962
2017-02-20,0.013146136229161748
2017-02-21,0.047962041982393636
2017-02-22,0.0002325645870361881
2017-02-23,0.025060454324763573
2017-02-24,0.00707303663101197
2017-02-27,0.030008987470902165
2017-02-28,0.3011270542288509
2017-03-01,0.008111268078084738
2017-03-02,0.01779840027716717
2017-03-03,0.051615452155705566
2017-03-06,0.018428078345043855
2017-03-07,0.028881672064879738
2017-03-08,0.017817007380513575
2017-03-09,0.009806120698087215
2017-03-10,0.03133578080413493
2017-03-13,0.02953000442223977
2017-03-14,0.03829511183770176
2017-03-15,0.019811874974008353
2017-03-16,0.003480289129941
2017-03-17,0.03746603082161315
2017-03-20,0.03039719767446944
2017-03-21,0.0036913320167711455
2017-03-22,0.004855663105907154
2017-03-23,0.06373866980542889
2017-03-24,0.0011690262794205458
2017-03-27,0.01567978209689408
2017-03-28,0.015595327485228738
2017-03-29,0.012465770031241066
2017-03-30,0.031197464598584065
2017-03-31,0.03480043537633566
2017-04-05,0.010853117911595461
2017-04-06,0.055839047810173334
2017-04-07,0.009448847819506376
2017-04-10,0.014419189038039557
2017-04-11,0.006142044089009341
2017-04-12,0.002742180665979685
2017-04-13,0.0138020949566304
2017-04-14,0.006582459076467886
2017-04-17,0.023872571204030447
2017-04-18,0.03768558645374306
2017-04-19,0.011387150692207831
2017-04-20,0.0070658300026581605
2017-04-21,0.007398991564290212
2017-04-24,0.005070301162072556
2017-04-25,0.014173878291856776
2017-04-26,0.0032063114556858258
2017-04-27,0.010304819621011319
2017-04-28,0.005932993843158894
2017-05-02,0.0012260436399737923
2017-05-03,0.017024149410503717
2017-05-04,0.007930302180464935
2017-05-05,0.05595429685994315
2017-05-08,0.025433617374456284
2017-05-09,0.019330863471185032
2017-05-10,0.005334243158259144
2017-05-11,0.07307819749660571
2017-05-12,0.016358058534661206
2017-05-15,0.025894740629483576
2017-05-16,0.015963241644380857
2017-05-17,0.028034022132307566
2017-05-18,0.012928492859385986
2017-05-19,0.025343794781203563
2017-05-22,0.04533879669610001
2017-05-23,0.00809868248686399
2017-05-24,0.009979058508231685
2017-05-25,0.037889701571085045
2017-05-26,0.11195076913269807
2017-05-31,0.014090740113160541
2017-06-01,0.011307033645437628
2017-06-02,0.027214057036739334
2017-06-05,0.01442701144272733
2017-06-06,0.04051981518288808
2017-06-07,0.009692257092652617
2017-06-08,0.021717186877262595
2017-06-09,0.012588100414986245
2017-06-12,0.018696033737151924
2017-06-13,0.012534132434907336
2017-06-14,0.008395176011084748
2017-06-15,0.01918873360569169
2017-06-16,0.029899836838748556
2017-06-19,0.013189566620141452
2017-06-20,0.012477066047423505
2017-06-21,0.012742297931654267
2017-06-22,0.017813427523200948
2017-06-23,0.009213587183781208
2017-06-26,0.007585096535358507
2017-06-27,0.026304657982119506
2017-06-28,0.012267085925021168
2017-06-29,0.026823257772949527
2017-06-30,0.007297999071088301
2017-07-03,0.1797282641151309
2017-07-04,0.004936846779286713
2017-07-05,0.17693116342752713
2017-07-06,0.17063629304335673
2017-07-07,0.015915963449082596
2017-07-10,0.01292391204175039
2017-07-11,0.026629139121453746
2017-07-12,0.011406748589790766
2017-07-13,0.01637967761124018
2017-07-14,0.012669680950477658
2017-07-17,0.004140490402442548
2017-07-18,0.03909463178242485
2017-07-19,0.05517083555706344
2017-07-20,0.02832739138343822
2017-07-21,0.020919702699177894
2017-07-24,0.013354394786611087
2017-07-25,0.0016822238462746025
2017-07-26,0.30806003402161014
2017-07-27,0.028346831749724077
2017-07-28,0.0302162609259036
2017-07-31,0.02595535924274424
2017-08-01,0.0035273564288653414
2017-08-02,0.006428271371651528
2017-08-03,0.010383042734255707
2017-08-04,0.01653684500397303
2017-08-07,0.007115423630748838
2017-08-08,0.020866349804848763
2017-08-09,0.015574105752002153
2017-08-10,0.006617162943704381
2017-08-11,0.014922873693391688
2017-08-14,0.04168972390879057
2017-08-15,0.010526062135554057
2017-08-16,0.024295459918976033
2017-08-17,0.08333445914315112
2017-08-18,0.020596112785564613
2017-08-21,0.004900943832130827
2017-08-22,0.004029186392560835
2017-08-23,0.0047011104988815
2017-08-24,0.004516908357985919
2017-08-25,0.009013396525920314
2017-08-28,0.02154678944892005
2017-08-29,0.008759258334838066
2017-08-30,0.026514362002359917
2017-08-31,0.027814664126293007
2017-09-01,0.005851139443193293
2017-09-04,0.005779254395448588
2017-09-05,0.012014092970931353
2017-09-06,0.009660039987719013
2017-09-07,0.005362833551930513
2017-09-08,0.005750337955127638
2017-09-11,0.016205832942050816
2017-09-12,0.011869009386057602
2017-09-13,0.005682615199319313
2017-09-14,0.023501831954696628
2017-09-15,0.0178845182051144
2017-09-18,0.005420259292210981
2017-09-19,0.010211581883383378
2017-09-20,0.008291248755533207
2017-09-21,0.034046852754161486
2017-09-22,0.034766830729008553
2017-09-25,0.0017947489900913133
2017-09-26,0.006011533541685314
2017-09-27,0.05244699455553158
2017-09-28,0.007785204560596386
2017-09-29,0.013164434735020221
2017-10-09,0.0019214001228092595
2017-10-10,0.03566703298542706
2017-10-11,0.0030019688796596444
2017-10-12,0.001855191684647657
2017-10-13,0.0025580725215390426
2017-10-16,0.0023483325478802913
2017-10-17,0.006380312030539133
2017-10-18,0.004652539522094205
2017-10-19,0.06266646539028975
2017-10-20,0.02245200347273464
2017-10-23,0.001052135003725349
2017-10-24,0.003027486292590628
2017-10-25,0.020491776520828543
2017-10-26,0.0020405343312734983
2017-10-27,0.009362634700492471
2017-10-30,0.04086404059342127
2017-10-31,0.05460470258780944
2017-11-01,0.054946099455961794
2017-11-02,0.016579520741297767
2017-11-03,0.0062857125168342895
2017-11-06,0.05101348971801121
2017-11-07,0.022111598069865464
2017-11-08,0.01954670153893688
2017-11-09,0.04193309458123986
2017-11-10,0.013994307141380974
2017-11-13,0.027872162049791233
2017-11-14,0.09371159092430165
2017-11-15,0.029226876310680265
2017-11-16,0.03723106874902862
2017-11-17,0.013023444514795528
2017-11-20,0.025887921720178453
2017-11-21,0.013488221921460458
2017-11-22,0.05353149396399656
2017-11-23,0.026072601239618125
2017-11-24,0.0684600179554666
2017-11-27,0.012474704682190696
2017-11-28,0.019569165626369324
2017-11-29,0.005675785293337121
2017-11-30,0.01638292111633459
2017-12-01,0.06296948820046111
2017-12-04,0.02081063604547969
2017-12-05,0.015536982934204684
2017-12-06,0.054494087230227126
2017-12-07,0.2718669248473204
2017-12-08,0.06970366361488523
2017-12-11,0.01938508043589378
2017-12-12,0.015373466858551413
2017-12-13,0.015775790697074674
2017-12-14,0.00823530241966558
2017-12-15,0.072260187364282
2017-12-18,0.010111612830021169
2017-12-19,0.014700283199194072
2017-12-20,0.01831897991071109
2017-12-21,0.002621247380391739
2017-12-22,0.012722521224801095
2017-12-25,0.009989446366149839
2017-12-26,0.023237394326938977
2017-12-27,0.020990064818970908
2017-12-28,0.03243395090380028
2017-12-29,0.0779623005445571
2018-01-02,0.012747353027909344
2018-01-03,0.015324945000928125
2018-01-04,0.01713475444540201
2018-01-05,0.018396369495178325
2018-01-08,0.004367706033504767
2018-01-09,0.005723867186240336
2018-01-10,0.004056813480767224
2018-01-11,0.006418830434196457
2018-01-12,0.00665265881398569
2018-01-15,0.0821805015168757
2018-01-16,0.009772612498284441
2018-01-17,0.00580567619477218
2018-01-18,0.3357218562342944
2018-01-19,0.31734147214520875
2018-01-22,0.014007951083865197
2018-01-23,0.009673511255082548
2018-01-24,0.021429729829107215
2018-01-25,0.005054253632344234
2018-01-26,0.33282905168644905
2018-01-29,0.024243799427685876
2018-01-30,0.03853485664639927
2018-01-31,0.036795010511802076
2018-02-01,0.02283256254091151
2018-02-02,0.004765289417587269
2018-02-05,0.0036943391520876667
2018-02-06,0.07198429735929537
2018-02-07,0.09446888422674986
2018-02-08,0.0528134030339447
2018-02-09,0.0036881178128626776
2018-02-12,0.06441852762192118
2018-02-13,0.006933521528648394
2018-02-14,0.012357175349913561
2018-02-22,0.015600975203187477
