,nav
2020-05-07,1.0980178043369269
2020-05-08,1.0968064449567079
2020-05-11,1.0928662288209074
2020-05-12,1.0923407962042286
2020-05-13,1.0930763687083846
2020-05-14,1.0943410429801945
2020-05-15,1.0968913582556048
2020-05-18,1.0976834052414364
2020-05-19,1.0934436730300607
2020-05-20,1.0933131951715842
2020-05-21,1.0926806837276979
2020-05-22,1.0978283473874846
2020-05-25,1.0971726367439576
2020-05-26,1.0926260514008634
2020-05-27,1.0894749662896335
2020-05-28,1.0910023062323635
2020-05-29,1.09090836460525
2020-06-01,1.0869070869382642
2020-06-02,1.082603556164915
2020-06-03,1.0779803849441527
2020-06-04,1.07623200169987
2020-06-05,1.0725042850228288
2020-06-08,1.0670294730644048
2020-06-09,1.0612134140911504
2020-06-10,1.063352745954272
2020-06-11,1.0703257946817446
2020-06-12,1.0710093480456362
2020-06-15,1.0683164579520434
2020-06-16,1.0633131542916807
2020-06-17,1.0614603671332365
2020-06-18,1.0624960019074134
2020-06-19,1.063587138689413
2020-06-22,1.0668706150986187
2020-06-23,1.0658289728741894
2020-06-24,1.0714677190141677
2020-06-29,1.0714575355724547
2020-06-30,1.07315890789244
2020-07-01,1.079208607231932
2020-07-02,1.0819880532735928
2020-07-03,1.0847937758346993
2020-07-06,1.0904705959235514
2020-07-07,1.0895703726197916
2020-07-08,1.090323228264022
2020-07-09,1.0940072736323354
2020-07-10,1.0943273159724785
2020-07-13,1.097521917703424
2020-07-14,1.0981609142123605
2020-07-15,1.0983973654619799
2020-07-16,1.0934896954678048
2020-07-17,1.0927123265731828
2020-07-20,1.0948047142200703
2020-07-21,1.1018470721666633
2020-07-22,1.1080010377422846
2020-07-23,1.110571963528678
2020-07-24,1.1061493031220901
2020-07-27,1.1118557727011664
2020-07-28,1.1124552618232695
2020-07-29,1.1139447357491359
2020-07-30,1.1105670653142363
2020-07-31,1.1143694741938472
2020-08-03,1.1142785074859478
2020-08-04,1.1163053699142989
2020-08-05,1.1201213148952265
2020-08-06,1.1187946052500093
2020-08-07,1.121479117481661
2020-08-10,1.119383400047265
2020-08-11,1.1131229670935618
2020-08-12,1.1021215634715122
2020-08-13,1.1059909970202462
2020-08-14,1.109098329145899
2020-08-17,1.1115891228153068
2020-08-18,1.1139319156728853
2020-08-19,1.1139135144745373
2020-08-20,1.1106096287337894
2020-08-21,1.1152688352160751
2020-08-24,1.120477311994776
2020-08-25,1.1224482121210604
2020-08-26,1.1194697223348045
2020-08-27,1.1229212747663415
2020-08-28,1.1264410332094394
2020-08-31,1.1290496261691871
2020-09-01,1.1334485727990982
2020-09-02,1.134405054321706
2020-09-03,1.1345485918626896
2020-09-04,1.1277324361738714
2020-09-07,1.1217113396464593
2020-09-08,1.125297205696173
2020-09-09,1.1252366877184503
2020-09-10,1.1282394238491809
2020-09-11,1.1287170032944351
2020-09-14,1.1295524222451725
2020-09-15,1.1330954373936486
2020-09-16,1.1313164243672917
2020-09-17,1.128679495834232
2020-09-18,1.1325591808379527
2020-09-21,1.134226007990009
2020-09-22,1.1327023747459903
2020-09-23,1.1331381101255245
2020-09-24,1.131182127803778
2020-09-25,1.1338298753969742
2020-09-28,1.1370406334831313
2020-09-29,1.1384546035086005
2020-09-30,1.1400552200168954
2020-10-09,1.1377184498327795
2020-10-12,1.143397010313151
2020-10-13,1.1426375539097386
2020-10-14,1.1407250557995563
2020-10-15,1.1402982612099932
2020-10-16,1.1387014172539585
2020-10-19,1.1376632532026119
2020-10-20,1.1379549785562109
2020-10-21,1.138835173610667
2020-10-22,1.1375874720339116
2020-10-23,1.1326131662106251
2020-10-26,1.130817668336288
2020-10-27,1.1340638132329348
2020-10-28,1.1347933243679633
2020-10-29,1.1341383730151957
2020-10-30,1.133379464444969
2020-11-02,1.1370973761843493
2020-11-03,1.1380506644065957
2020-11-04,1.1414529307295762
2020-11-05,1.143351009523176
2020-11-06,1.1421823012849153
2020-11-09,1.1425347839566258
2020-11-10,1.1322330021447014
2020-11-11,1.1284430647781267
2020-11-12,1.129758022330403
2020-11-13,1.1320874176824018
2020-11-16,1.12924522282035
2020-11-17,1.1268281520529226
2020-11-18,1.1233662456986575
2020-11-19,1.1233769452280364
2020-11-20,1.1235680365601985
2020-11-23,1.1262369329026738
2020-11-24,1.1182751514690126
2020-11-25,1.1151755925762852
2020-11-26,1.116001045646782
2020-11-27,1.1169248535906717
2020-11-30,1.1164255525106777
2020-12-01,1.1204173097980912
2020-12-02,1.1229799007398347
2020-12-03,1.121379187136882
2020-12-04,1.1222290641517205
2020-12-07,1.1180254174758386
2020-12-08,1.120447512111216
2020-12-09,1.1182419330328082
2020-12-10,1.1156434055982207
2020-12-11,1.1118862535800242
2020-12-14,1.1117785810057863
2020-12-15,1.116116326960493
2020-12-16,1.1180524354303099
2020-12-17,1.119500520512238
2020-12-18,1.1202186264421141
