,contrib_162411.SZ,contrib_510300.SH,contrib_511010.SH,contrib_513100.SH,contrib_518880.SH
2014-09-26,0.0,-3.9508822129266095e-05,0.0004181079779873697,-0.0026778918805883643,-0.0023723958064562445
2014-09-29,-0.0,-0.0004653310885523801,-0.001384943835338672,0.00131019221229993,0.00038114268080549374
2014-09-30,0.0,-0.0,-0.002543082642100831,-0.00018151794719661475,-0.00039388355613642953
2014-10-08,-0.0,-0.0012630738773835198,-0.00032074138304838304,-0.003042371486569943,0.0009221021843812329
2014-10-09,0.0,-4.651889835598993e-05,0.00018380043682492356,0.0017215357261805282,-0.0011209748089311615
2014-10-10,0.0,-0.0005683489143272243,0.0002497037100499066,-0.0014332208555313795,0.0005823730546138183
2014-10-13,-0.0,-0.0006631037503373869,0.00048463419956844717,-0.001403405345926247,-0.0014304455818915046
2014-10-14,0.0,-0.0004296837966655987,-0.0040847946908520085,-0.000775006527276356,-0.00023864852474888196
2014-10-15,-0.0,0.0008946127364613272,-0.00189158739314874,0.0,0.0014901702278510953
2014-10-16,-0.0,-0.0005097352484673207,-0.0015196899189105094,-0.0002817284524475551,-0.0016799555379217318
2014-10-17,-0.0,-0.0006364757819242626,0.0013548628975379245,-0.00087058670638437,-0.00026625559776260343
2014-10-20,-0.0,0.0006376159224652743,-0.0008818602916682068,0.0008787604547039789,8.922993430700502e-05
2014-10-21,-0.0,-0.0009221160889574737,0.0012303253359474086,0.001040341405874945,-0.001166603944819331
2014-10-22,0.0,-0.0008366854540556039,0.0025085868109576705,0.0029595867868299174,-0.0002730107196984676
2014-10-23,-0.0,0.0017098824883590108,-0.0005352252438418715,-0.0006949320303733551,0.0016159986200737248
2014-10-24,0.0,0.00012888559255148772,0.00020406166173163844,0.0009728467989856438,0.001684339653534424
2014-10-27,-0.0,-0.0015033922988317906,-0.00037005100884943907,0.0012215042861374416,0.00038608913800850815
2014-10-28,0.0,0.0030935879856006346,0.0018110858122704744,-0.000426102118935337,0.0004898342889472974
2014-10-29,0.0,-0.001716150567022237,0.0011896396305623262,0.001340893742092882,-0.0006180164393049111
2014-10-30,0.0,-0.0007928987420465674,-0.0004133720803250583,0.0,0.003310093143939931
2014-10-31,0.0,-0.00273190287575783,-0.00017116860968161636,0.0011933844224428234,0.004374315820023314
2014-11-03,0.0,0.000256671575321515,0.001172346718599508,0.0009570628278861038,0.002389751204590853
2014-11-04,-0.0,0.00010428997325161685,0.002792788479888383,0.00019186730896021171,0.00023195440540861682
2014-11-05,-0.0,0.000164340413082067,0.001395548613643996,-0.000504014463298017,0.0035777923096827623
2014-11-06,0.0,-5.651805497761166e-05,-0.0013584881204550898,0.0,0.0007460965699627424
2014-11-07,0.0,0.0002924026443803521,0.002193256990863786,0.000963589986963617,0.0003104513046258448
2014-11-10,0.0,-0.0042565943188241796,0.001430321957623695,0.0,-0.003747134307132476
2014-11-11,-0.0,0.0008584381263981203,-0.0003958381815723308,0.0,0.0022164473080807353
2014-11-12,0.0,-0.0019253696793781272,-0.00018257199773064162,-0.00011985172527552107,-0.0020534268463830545
2014-11-13,-0.0,0.000737451837422473,-0.0011932154089146973,0.0002451888925480829,0.0005911056485968674
2014-11-14,-0.0,-0.00014972762399669302,-0.00072366706359163,0.00012618471010978488,0.0006721481883125237
2014-11-17,0.0,0.0005551504541776635,-0.0017862697568719374,0.0003830644986514239,-0.00328946510282786
2014-11-18,0.0,0.0014979908692677722,0.00198102827528883,0.0,-0.00026974669684584884
2014-11-19,-0.0,0.0004254654181170416,-0.0012500300184876232,0.0023878045742162565,-0.0005544215855176956
2014-11-20,0.0,-0.0002197261605201568,-3.1203452219566284e-05,-0.0017493256761885402,0.0011362201878701687
2014-11-21,0.0,-0.002728628829476678,0.000253155668765177,0.0007740357561084997,-0.0010856279839759318
2014-11-24,0.0,-0.0037863317749871057,0.0011422131467898199,-0.0010406726084984089,-0.0005635851188526942
2014-11-25,-0.0,-0.0012000443344862527,0.0007379601124351835,0.0017112711951939269,-0.00011545695298178596
2014-11-26,0.0,-0.0012722735091337792,-0.00011535962646681662,0.0007618067437432289,-0.00011640295502322715
2014-11-27,-0.0,-0.0010417141773473408,0.0004012672834589512,0.0013907373148634207,-0.0003502006147866453
2014-11-28,-0.0,-0.0027246351231023265,0.00028687667949968914,0.0,0.0009337155888074784
2014-12-01,-0.0,-0.00011273809290441943,0.0006975995691788411,-0.0002492197104192218,0.002980498027248701
2014-12-02,-0.0,0.00431575110923394,-0.0009552482943595011,-0.0020278011596178793,-0.004635581722068982
2014-12-03,0.0,0.0010393417102257994,-0.004423095857945024,0.0016592855530916132,0.0002408827334449432
2014-12-04,0.0,0.00699805584059696,-0.002383967589275702,0.00029203428656220375,-0.0003851697031413018
2014-12-05,-0.0,-0.0005282404210711748,-0.0019458775058639921,-0.0010991610121021539,-0.00010322487567525049
2014-12-08,-0.0,0.004261774228846099,-0.0012702703469286676,0.0001585820465805254,0.0011148843176578076
2014-12-09,-0.0,-0.004422245566593157,-0.00025532351588510363,-0.0029084797148287668,-0.0018780905698799538
2014-12-10,-0.0,0.0023120197895088817,0.0011718658836911394,0.003232804513267314,-0.002932884914033338
2014-12-11,-0.0,-0.0007011675788223212,0.00045935754163646005,-0.0042974410846612285,0.0011084877177917035
2014-12-12,-0.0,0.00020722974018639044,0.0008481651132369754,0.00012607861138534487,0.00036346179020961875
2014-12-15,-0.0,0.0007696127689845563,0.0007144464639562699,-0.0015241262041934384,-0.00015693153675165673
2014-12-16,0.0,0.0015774544047782938,0.0007207587599395729,-0.00037836209045988083,0.0017410991350604273
2014-12-17,-0.0,0.0011554700993018972,0.0031678997984264956,-0.002555012061060296,0.00015541207439840831
2014-12-18,0.0,-8.649908901662237e-05,-0.0017812075341976984,0.004213989050884702,-0.00045146552330351404
2014-12-19,0.0,0.0011375675164241282,0.00039477790674337756,0.004620789903450494,-0.00029722500031312163
2014-12-22,-0.0,-0.0005523199903464085,0.00011843934511436543,-0.0005582395273969581,0.00030491264054912184
2014-12-23,-0.0,-0.001574247036831724,0.0011559643514034627,0.0002791730140239539,0.0017735479269642828
2014-12-24,0.0,-0.002088855565472,0.001805186292706303,-0.00047293459666371523,0.00012141797915901275
2014-12-25,-0.0,0.002600793568310651,-0.00033576617692144194,0.0,0.00012482541936385325
2014-12-26,0.0,0.0026481522984141163,-0.0007485747501226228,-9.761523897025657e-05,-0.0006286369056260698
2014-12-29,0.0,-0.0003162334690240335,-6.250712537157146e-06,0.0009876897342606093,-0.001259775488928429
2014-12-30,-0.0,0.0,-0.00149491988850326,-0.00029294324899064016,0.0011075113354282486
2014-12-31,0.0,0.0017885188072490287,0.0008299727589408652,-0.0009010239370117563,-0.0014986210465271082
2015-01-05,-0.0,0.0020927192882881094,-0.0006388779715832038,-0.0025152227242932223,-0.00012164963134755419
2015-01-06,-0.0,-0.000438715782994077,0.00041862564183230616,-0.0017195350794950914,-0.0013005761498350505
2015-01-07,-0.0,-1.7559653861563928e-05,0.0008310319605173713,0.00018821959276150359,-0.0006077115126639605
2015-01-08,0.0,-0.0014074892847050259,0.0001656582677275735,0.0017946881026131688,0.0008506734680301593
2015-01-09,-0.0,-0.000447560045746839,0.0012714332874562914,0.001695432307791895,-0.0004870019197525952
2015-01-12,-0.0,-0.00019253295307997037,0.0017704008140497318,-0.0009441455858305237,-0.001175062278738561
2015-01-13,-0.0,-0.00012629457060237687,0.0015149538912845497,-0.001580461390005071,-0.0008098011853663982
2015-01-14,-0.0,-0.00014744272762943876,0.0007222068007790282,-0.0006112600988748792,0.0003151246623907978
2015-01-15,0.0,0.0018466692795451774,0.0019951267605454086,-8.762852463483199e-05,0.00025203004899915227
2015-01-16,0.0,0.0005694957145541913,0.0034931131901838343,-0.00018133468061624575,-0.003639235617132161
2015-01-19,0.0,-0.007273814111581813,0.0019766891771910602,-0.0011258925997547572,-0.0029397065340595143
2015-01-20,-0.0,0.001210881616129941,3.134041689889288e-05,0.0010827768006670374,-0.0001718614573052394
2015-01-21,-0.0,0.0021019026438795574,0.0004208311390482809,0.0010603750096235287,-0.0028820961703623126
2015-01-22,0.0,7.46730772173388e-05,0.00017862915790043744,0.0014695896171913058,0.0016510724643444726
2015-01-23,-0.0,0.00021485770081544045,0.00032316303922735136,0.002146343804420577,-0.0009183745048472767
2015-01-26,0.0,0.0004321781725089977,0.000827605350491661,-9.537671471201633e-05,-0.0001020610897174812
2015-01-27,-0.0,-0.0004531562408191637,0.0006445902697234939,9.542348576768036e-05,0.0010183181992380692
2015-01-28,0.0,-0.0007233325304373934,-0.00045765385365030857,-0.002108368167099797,-0.00044762164450993
2015-01-29,-0.0,-0.0004836806111934772,-0.0010517542794491448,-0.0016549782613098421,0.0006619723013708206
2015-01-30,-0.0,-0.0005888423436189416,-0.0024613781805387785,0.0015739837668963968,0.002251261834557254
2015-02-02,0.0,-0.0011879078386251986,0.0009253105146527012,-0.0013688392456252805,-0.002361973158038419
2015-02-03,0.0,0.0012416615095469236,0.0014030466816240714,0.0009778205451589775,0.00010034513237334537
2015-02-04,0.0,-0.0005928911991563935,0.001022483901884092,0.0013565329265597052,-0.0014243710950321265
2015-02-05,-0.0,-0.0006198334035337817,0.0013158542593047808,-0.0004723399250036479,0.0007981557194331805
2015-02-06,0.0,-0.0007871096089687937,0.0027188925645874546,0.001048407119053927,-0.0005970343639500337
2015-02-09,0.0,0.0006371455688395191,0.0009053840110688309,-0.0013780428911801296,-0.003141792727171945
2015-02-10,-0.0,0.0011293885030555634,-0.0042427241410388315,-0.0005910408753740673,-0.0004717303077508937
2015-02-11,-0.0,0.00043246727691087055,0.003234802534199018,0.0021537132586257005,-0.0005693007103156294
2015-02-12,0.0,0.00029158449521630547,0.0016404688953061124,0.0009566595926803411,-0.0015208487800935089
2015-02-13,0.0,0.0004623931352721468,0.001080524539401298,0.0031093396631028604,0.0010340375515346036
2015-02-16,0.0,0.000616164410398731,-0.0016525724640871389,0.0017472816105835824,-0.00012128827845386186
2015-02-17,0.0,0.0006768514474737361,0.001262217245887638,0.0002192544083860662,-0.000629695544481978
2015-02-25,-0.0,-0.0011710078020135835,3.413057078565526e-05,0.0014304096286046266,-0.001393001357389839
2015-02-26,0.0,0.0022396589369547324,-0.0011271024510983955,-0.0006514044123436787,-0.00012623162017314098
2015-02-27,-0.0,-0.00014344221518131312,0.00012536387291670764,0.0005509589874277637,6.483555581073156e-05
2015-03-02,-0.0,0.0005744450098137792,-0.00183437718490964,0.00032958675465843436,0.0012963671586712197
2015-03-03,-0.0,-0.0020763418631841025,-0.000268799608858135,0.002515517652393094,-0.001174158850421373
2015-03-04,-0.0,0.0006025458004652411,0.00043236393682923307,-0.0006511342892964357,-0.0005268561134104302
2015-03-05,-0.0,-0.0006183164921755575,-0.0010209539876895838,-0.0011813665258730876,-0.0006619153573242455
2015-03-06,-0.0,-0.0004631079054750771,-0.0001939378334090172,0.0006384538919874636,-0.000675575770212953
2015-03-09,-0.0,0.0014376388286701804,-0.0019807928689134177,-0.00148480368673887,-0.003386834083828294
2015-03-10,-0.0,-0.0005404059350691732,-0.0007379811852751979,0.00010935393876815438,-0.0013601598510734223
2015-03-11,-0.0,0.00010896741244621813,0.0031909962223512526,-0.00264128322698171,6.492962053313181e-05
2015-03-12,0.0,0.001541048760267753,1.659883496034033e-05,-0.00022125369580628472,0.0002146232853110188
2015-03-13,0.0,0.0004620468099142593,-0.00047739736749919715,0.0007773221287751727,-0.0009268160993346538
2015-03-16,0.0,0.00205243011351183,-1.1108417772583147e-05,-0.00044100719939445943,0.0010765456514702132
2015-03-17,0.0,0.0010181943297824698,0.00035342673486278694,0.0015570060453622074,-0.001115833916369728
2015-03-18,0.0,0.0021176333757313096,-0.00013548684385531238,-0.00010742456837639336,0.0011921660148493972
2015-03-19,0.0,-0.00039958929402034057,1.1352734871921391e-05,0.0016207985372915167,0.0015476620020859952
2015-03-20,-0.0,0.0010900734533773814,9.807996211429883e-05,-0.00010489701095122953,0.0005993747545164722
2015-03-23,0.0,0.0015409658547551003,0.000404275787883938,0.0006294057919836476,-0.0013365499147591576
2015-03-24,-0.0,-7.654378328162752e-05,-5.823329433834589e-06,-0.00021048785961404388,-0.0005746588492921361
2015-03-25,-0.0,-0.0004583767062330841,5.8389184040628263e-05,0.00021061651482697245,0.00012611751976273144
2015-03-26,0.0,5.679126386030848e-05,-0.00016951590217060262,-0.0022111863070664994,-0.0014533374710131127
2015-03-27,0.0,0.0005807743235821168,-0.0004970293509193218,0.0,-0.00012178086265495202
2015-03-30,-0.0,0.0024302675660887326,-0.003000987548610862,-0.0006893746794264187,0.0015883979885844492
2015-03-31,-0.0,-0.0008746814106151184,-0.003949574045061763,0.0005545786829124641,0.0009320280570623534
2015-04-01,-0.0,0.0014295146361608378,0.0019646913072154104,-0.002762211798354612,-0.0003781976483086582
2015-04-02,0.0,-0.00013430247785905462,0.0010421156477923993,-0.0003652796613223984,-0.002077394620672579
2015-04-03,-0.0,0.001506678617931146,-0.0006287504729638403,0.0005002034105657014,0.00037798360247980403
2015-04-07,0.0,0.0016257956991647692,-0.0003904772925152315,0.0004981986284199046,-0.0011399889022274709
2015-04-08,0.0,0.0007374272329632741,-0.0008858573552825454,-0.0006219749807616171,-7.436943443131435e-05
2015-04-09,-0.0,-0.0006706610898421174,0.0003873979662233614,0.0007494199105354518,0.0017191945761071382
2015-04-10,0.0,0.0021302246290508943,0.00030666899729614883,0.0012493972922726284,7.314935736874923e-05
2015-04-13,0.0,0.0014693256249862954,0.000420379197833401,0.0,-0.0007397800191996965
2015-04-14,-0.0,3.992069803923963e-05,0.0009419225777486163,-0.0006134754434356832,0.0014642477541917023
2015-04-15,0.0,-0.0007471038039035077,-0.00016460359527909328,0.0004985429130614594,0.0004356217837424999
2015-04-16,0.0,0.002818281595902551,0.003654082526303769,0.0011181662290237052,-0.0013139004259471426
2015-04-17,0.0,0.0015593673173159184,7.811513991593459e-05,-0.00013890445805261447,-0.0007202650545063814
2015-04-20,0.0,-0.0019493403434102815,0.0016991199694959646,-0.0030649667733664053,-0.0017417729716870983
2015-04-21,-0.0,0.0018097600109439674,0.0002865691504983047,0.0016997851013180372,0.0014379368518322418
2015-04-22,-0.0,0.0023183259045058673,0.0011510597022048536,0.0006277006646254054,-0.0009485046954271386
2015-04-23,0.0,-8.766249435513333e-05,-0.0005369730078558952,0.0006308395965464749,0.0016513672058734677
2015-04-24,0.0,-0.00030023789099177154,-0.0009623316973395028,0.0029259458583209847,-0.000693045719225905
2015-04-27,-0.0,0.0017587032252151776,0.0015154995694773776,0.00172430787601347,0.0018177716085450843
2015-04-28,-0.0,-0.0011160742056606058,0.0006234046259622153,-0.0011350584352482244,-0.0017221312022237415
2015-04-29,0.0,0.00045886285686452783,0.00021344957662445735,0.0,-0.0009755854352013414
2015-04-30,0.0,-0.00017603085559755253,0.0007009276592486875,-0.0010169840015091499,0.0001473176392713085
2015-05-04,-0.0,0.0004571730985879449,-0.0017066093694654584,-0.00011142305436894853,0.0017807797923770532
2015-05-05,-0.0,-0.0033376301880652165,-0.00023195805582531542,-0.00011743901871919916,0.00029754147852622284
2015-05-06,0.0,-0.0007510486615406664,-0.0022147302757331557,-0.0022754370850726884,-0.00015188598617765054
2015-05-07,-0.0,-0.0013195080978193104,0.0010670669896121043,-0.00023683220124323112,0.00204042723325413
2015-05-08,-0.0,0.001156781290556536,0.001960318187322967,0.0018231476380592487,-0.0008737324995991738
2015-05-11,0.0,0.0025320869919298154,0.0008806776568146842,0.0008336981019779011,-0.0006505738861748712
2015-05-12,-0.0,0.0008273182814040222,-9.426832052528e-05,-0.0004763023078093304,8.139369980789367e-05
2015-05-13,0.0,-0.0006649521514592123,-0.0002515585247817681,-0.00035689771214417876,-0.0006530844278044268
2015-05-14,-0.0,-0.000165773770093741,0.001182060948886631,0.0007171196536101841,-0.002918391961237569
2015-05-15,-0.0,-0.001345978583936695,8.02731886045444e-05,0.0009819941519743048,-0.00035867516417572426
2015-05-18,0.0004063922690101983,-0.0004799592616646391,0.00013894989349284585,-0.00044654243417202545,-0.001791895298925401
2015-05-19,0.0005155961949575285,0.002238990424641555,-0.0010389955181933715,0.0002247209370001305,0.0011867452461123804
2015-05-20,0.0014982208785444839,0.00028363498614009846,-0.0005410754450840073,-0.0010447943027730709,0.0016788720018861584
2015-05-21,-0.0,0.0012776551812466862,-0.0007073068147349182,0.0008129196346670614,-5.990053408970729e-05
2015-05-22,-0.0013021247239596867,0.0013243406418329314,0.00047737327251826215,0.0009234296751781239,-0.00024264172947792466
2015-05-25,-0.00010217054619111287,0.0019150531334021616,-2.555197108904675e-05,0.0,-0.00073427694902313
2015-05-26,-0.0,0.0008439289346314744,-0.00010791926463017039,-0.00022948343530277218,0.0007861788312995551
2015-05-27,0.0005146738233416158,0.0,-0.0005570631855522997,-0.0013799057592727717,0.0009572265941556853
2015-05-28,0.0014744540061792579,-0.003939815447440231,0.00011992553173132496,0.0030063556487356724,0.0001794898495026084
2015-05-29,0.0006461843309032987,2.614783152893817e-05,-0.003404629526180522,-0.0005593275668553409,0.0006327901626352509
2015-06-01,-0.0010029973045941705,0.002547917695369844,-0.002535839469723145,-0.0008563702429236145,-0.00029218748658424486
2015-06-02,0.0006434417973341121,0.0007897146948563002,0.0008125605250370744,0.00011316666994754737,0.00046885673484479555
2015-06-03,-0.0002615809010702201,-0.0003912563519413382,0.002950608054064423,-0.001031604325336901,0.0007122682380735829
2015-06-04,0.0008546470676451561,0.0005783658763919967,0.00040909114799954924,0.0007397125745883395,0.0006054770414929708
2015-06-05,-0.0007161963940155111,7.913988425333078e-05,0.0015555689444717133,-0.0001222247058230851,-0.00043419912570595733
2015-06-08,-0.00014311483674392188,0.0012844276770922125,0.00042035031674194945,-0.0007515537103384455,-8.816625361744257e-05
2015-06-09,-0.00014327563867201423,-0.0004181875915738297,-0.0008927477218193541,-0.001122599334141832,0.0002654009398735506
2015-06-10,-0.0004349304714380833,-4.917909181924795e-05,-0.0010318382547173086,0.000372272672366854,-0.0004495703308837657
2015-06-11,-0.00014538146760368815,9.964074389015557e-06,0.00019547668060780542,0.0010012351121402741,-0.0
2015-06-12,0.0004370093442482467,0.0003898330223976226,-0.0005426413845522045,0.0,-0.0003632158338050434
2015-06-15,0.0014655190298170123,-0.0012653589896467969,-0.0017132916891100971,-0.0004908480410293228,0.00027182143926499243
2015-06-16,0.0007393179670447332,-0.0013633391896313365,-1.2200710745059986e-05,-0.0007620639133181945,0.000376718399398144
2015-06-17,-0.00044659772601012655,0.0007351065877225452,-0.0005976473972152093,-0.0005064081017563629,0.0006634581621910818
2015-06-18,0.0017701974804814734,-0.0019338347931746184,0.0002914378948005495,-0.0006359141109101715,9.497174814314689e-05
2015-06-19,0.000857748850497072,-0.002804620478727558,0.0003190762481088877,0.002698751994768318,-0.0003859557170485873
2015-06-23,-0.00029875738485071794,0.0013866012041013963,0.0008355441768112182,0.0025333856889909476,0.0009998396789876966
2015-06-24,-0.002305340498654494,0.0008463267741261997,0.001155872554788564,-0.0003908528650646756,-0.0009223173618294638
2015-06-25,0.0004035734955076024,-0.001410522502406807,-0.002002978437113629,-0.0010141833875712207,0.0004134627661478246
2015-06-26,0.0017055495520499808,-0.00293571058324473,-0.0017079650962284782,-0.0001040061214726526,0.0006532859373795526
2015-06-29,0.0012802408525327987,-0.001305578382944823,0.0006430465318038286,-0.0015174961534989012,-0.00022598676352741814
2015-06-30,0.0017204269133834899,0.0024814548390954027,-0.0002579914875257733,-0.0016861585392711576,0.0010338904540954802
2015-07-01,0.0005702536734699461,-0.0019165109942735994,0.0007769299567491995,0.0,-0.00034793476537448974
2015-07-02,0.003486561791634652,-0.0005962144359897237,-0.0010449900298080447,0.0007265619698232976,0.00221515990160904
2015-07-03,0.0009121593358167435,-0.0013669824617799317,0.0003692367941395299,-0.00043055164687914437,0.002031588224675826
2015-07-06,0.002147772104201231,0.0007977174207239828,0.003049781989984408,-0.0031930400499012106,-0.0019515313294952465
2015-07-07,0.002437577969548807,-0.0014824444041602388,0.003016265455057036,0.0005425663491646783,0.001910765893555627
2015-07-08,-0.0009670371610551295,-0.0035763612309110517,0.002067351097491419,-0.004539821681633752,0.009024796998063472
2015-07-09,-0.0032090739114916853,0.0038226833742563203,-0.0007715786103160662,0.0002328794665516855,-0.006287018146055796
2015-07-10,-0.0027374631337374025,0.0034647757631293546,-0.0030921913216406098,0.0005076294755737446,0.0008126061924871382
2015-07-13,0.0017906527829229476,0.00035407293116469123,0.0006990588840188711,0.0018955509724317224,-0.0005651509881477025
2015-07-14,-0.00016461899480842054,-0.0006301892019981312,-0.0005167678051509582,0.005301241362431651,6.307740427059849e-05
2015-07-15,-0.002905225323483768,-0.0017452497871779191,0.001306913676465303,0.0021646311977698285,0.00013169576706420011
2015-07-16,0.001859655970524348,0.0007991933141335319,0.002956585292072322,-0.002296857070856858,0.0005404128909289866
2015-07-17,-0.0003230897125848583,0.0014653286324491496,0.0035876602721286364,0.0036296174516068738,-0.0
2015-07-20,0.0010274822946242392,-0.0001074285374437289,-0.0010072179157723927,0.0031036948954388686,0.004248865327558414
2015-07-21,0.0026925570219963153,0.00024359040493121222,-0.0002072773653522712,0.0015244789296624262,0.0012135050578403984
2015-07-22,0.0007094969972116258,-0.000187923117785756,-0.00022384671939323445,-0.001594150095895743,0.0015885175540989267
2015-07-23,0.000719980160644404,0.0010856136452707232,0.0006854615683036269,0.00026165089990488064,-0.00036354356175740375
2015-07-24,0.0018142369557181807,-0.0008264544358910639,-0.002082022358306435,-0.001046654468776036,0.0016604806866513718
2015-07-27,0.006031542384282282,-0.004017187932596758,0.000282082372271936,-0.0017953136340700328,-0.00201843736261862
2015-07-28,0.004138234457785702,0.0004312826373363888,0.0014475583563780723,-0.0005490084831878328,0.0015275132168405016
2015-07-29,-0.003197391011074127,0.0013870342927355655,0.0018334655591299436,0.0025183920884973617,-0.00036968222775988113
2015-07-30,-0.0018026313629297803,-0.001312760160424158,-0.002426561262012927,0.0018834138570593666,0.0012887071926780758
2015-07-31,0.0006778443866992361,0.0,-0.00045065860913855654,0.000544530807002742,0.0010381526149904478
2015-08-03,0.0015079835293661363,1.0336712932118167e-05,0.0011154915580023261,0.00018130753168353687,-0.0017680682008738135
2015-08-04,0.00028021417124705905,0.0016023560025906966,-0.0011092993019212244,-0.0015599076426362345,0.0006915026117631128
2015-08-05,-0.0005717600154186614,-0.0008843957162865205,0.0012671918229302495,-0.0008201720547344179,0.00023520412103829246
2015-08-06,0.001982393634871891,-0.0004381509600475082,0.0010416247823322546,0.0016477359847068122,-0.0
2015-08-07,-0.0017142566916748048,0.0008310213813750664,0.00035099584205792615,-0.0020511911100045905,-0.0007987322940037753
2015-08-10,-0.00026898622776967094,0.001993602317798619,-0.0001381611588510707,-0.0006080617279464084,-0.0006359242460249326
2015-08-11,-0.0029521179779265754,-0.00045797135444960215,-0.00037347638960826397,0.006460011354113889,-0.0044179771182332305
2015-08-12,-0.0012531453951998488,-0.0004321074224792047,-0.000411455240337332,-0.0022406677758056853,-0.005151359659624901
2015-08-13,-0.0020170939051330195,0.0005957224780457019,-0.0006869489341209287,0.0009579677488570561,0.0006545967554844378
2015-08-14,0.0010699039120042105,-0.00010765628374441623,-0.0003022956245866155,0.0005084029682701012,0.000878946210223233
2015-08-17,-0.0,7.587152619957585e-05,-0.0020606371213151785,0.00031727856370597393,-0.00010964135415037029
2015-08-18,0.0006187814389963783,-0.003161211670919651,-0.0022847212555717994,0.0013105623926254358,-5.6745571515975034e-05
2015-08-19,-0.0006488113585863504,0.0009948591094042266,0.0003717025513156437,-0.0012679148983660144,-0.00047396634871070564
2015-08-20,0.001545379424945775,-0.0010953009176358957,-7.098390779552207e-05,-0.0013870203332906124,-0.002135756281373373
2015-08-21,0.002326173364357536,-0.002134883320983376,0.00016160950574468564,-0.003285538871195828,-0.0024897009944763143
2015-08-24,0.005031238449906332,-0.004195206927318376,0.001043980596640567,-0.006878086632774867,0.0004851234862006174
2015-08-25,0.002344238216472976,-0.003264324462801601,0.0007535433979696429,0.0001445264239564014,0.0007429520178103507
2015-08-26,-0.0007091931326785025,0.0009963199276717615,0.0006471299398600739,0.00029127905154523133,0.0010897829340132939
