,nav
2014-11-12,0.9862570600198621
2014-11-13,0.986620890116485
2014-11-14,0.9865366336852812
2014-11-17,0.9824495766635036
2014-11-18,0.9855834102282535
2014-11-19,0.9865683077776445
2014-11-20,0.9857081391989682
2014-11-21,0.9829512975881377
2014-11-24,0.9787638719905616
2014-11-25,0.9798570722915785
2014-11-26,0.97912511760005
2014-11-27,0.9795161007675046
2014-11-28,0.9780401096107586
2014-12-01,0.9812750502848105
2014-12-02,0.9779129756328129
2014-12-03,0.9764242886046223
2014-12-04,0.9807751210966903
2014-12-05,0.9771429491952108
2014-12-08,0.9813056222845672
2014-12-09,0.9720100007759064
2014-12-10,0.9756593050168165
2014-12-11,0.9722964549415215
2014-12-12,0.9737716413229361
2014-12-15,0.9735774397892842
2014-12-16,0.9771390023504817
2014-12-17,0.9790148088554314
2014-12-18,0.9808508888704529
2014-12-19,0.9865734346402021
2014-12-22,0.9858727969140444
2014-12-23,0.987482408530218
2014-12-24,0.9868496461388976
2014-12-25,0.9892013171962911
2014-12-26,0.9903584659265743
2014-12-29,0.9897666651279411
2014-12-30,0.9890901609867431
2014-12-31,0.989300976243711
2015-01-05,0.988127417136271
2015-01-06,0.9851130859643025
2015-01-07,0.9854957240362402
2015-01-08,0.9868775662311341
2015-01-09,0.9888746090069022
2015-01-12,0.9883358959946094
2015-01-13,0.9873402771802957
2015-01-14,0.9876115601550338
2015-01-15,0.9915675593894864
2015-01-16,0.9917989891631402
2015-01-19,0.9824894726417025
2015-01-20,0.9845750604525836
2015-01-21,0.985262813518326
2015-01-22,0.9885763853914449
2015-01-23,0.9903125385534804
2015-01-26,0.9913572894207876
2015-01-27,0.9926509481973149
2015-01-28,0.9889373031224076
2015-01-29,0.986429468285709
2015-01-30,0.9871893255694866
2015-02-02,0.9832321217047888
2015-02-03,0.986756850951063
2015-02-04,0.9871119336325664
2015-02-05,0.9881147342458458
2015-02-06,0.9904682331844867
2015-02-09,0.987505377230375
2015-02-10,0.9832476086360069
2015-02-11,0.9882322780291103
2015-02-12,0.9895685306262334
2015-02-13,0.9951936162692246
2015-02-16,0.9956187345782944
2015-02-17,0.996979063011534
2015-02-25,0.9958817267279567
2015-02-26,0.9962117308384034
2015-02-27,0.9968013992776815
2015-03-02,0.9971661546755124
2015-03-03,0.9961531130189805
2015-03-04,0.9960010515446014
2015-03-05,0.9925301316818624
2015-03-06,0.9918375770322815
2015-03-09,0.9864666010897045
2015-03-10,0.9839613030117639
2015-03-11,0.9846721213901632
2015-03-12,0.9861758632169266
2015-03-13,0.9860110040743153
2015-03-16,0.9886499149645798
2015-03-17,0.9904353681460079
2015-03-18,0.9933050739722563
2015-03-19,0.9958991633673615
2015-03-20,0.9974079250488096
2015-03-23,0.9986420838766842
2015-03-24,0.9977691223453706
2015-03-25,0.9977043617148829
2015-03-26,0.993934668248175
2015-03-27,0.9938802001794496
2015-03-30,0.9942049188547778
2015-03-31,0.990855183079814
2015-04-01,0.9910569259815366
2015-04-02,0.9895210474888162
2015-04-03,0.9912506096449359
2015-04-07,0.9918379342229953
2015-04-08,0.9909964646862727
2015-04-09,0.9931605684431953
2015-04-10,0.9968876459919013
2015-04-13,0.9980282324795953
2015-04-14,0.9998556455651734
2015-04-15,0.9998748856568399
2015-04-16,1.0061478037651024
2015-04-17,1.00688621186498
2015-04-20,1.0017923510300881
2015-04-21,1.007016617812673
2015-04-22,1.0101775148386833
2015-04-23,1.0118494434414858
2015-04-24,1.0128256555568556
2015-04-27,1.0197141688435583
2015-04-28,1.0162941648500259
2015-04-29,1.015974703465602
2015-04-30,1.0156220219340646
2015-05-04,1.0160448644058933
2015-05-05,1.0125875915350433
2015-05-06,1.0071102589880514
2015-05-07,1.008654604827693
2015-05-08,1.0127480033860732
2015-05-11,1.0163820888195463
2015-05-12,1.0167203930211925
2015-05-13,1.0147608825057668
2015-05-14,1.0135568164677027
2015-05-15,1.012885791147905
2015-05-18,1.0106057020255812
2015-05-19,1.0137580552229006
2015-05-20,1.015650479451964
2015-05-21,1.0169849310933137
2015-05-22,1.0181824720939532
2015-05-25,1.0192491577228824
2015-05-26,1.0205623717698145
2015-05-27,1.020085304527452
2015-05-28,1.0209348107235707
2015-05-29,1.0181794658642869
2015-06-01,1.0159384614066884
2015-06-02,1.0187868620743281
2015-06-03,1.020796945646337
2015-06-04,1.0240084075551588
2015-06-05,1.024378078603294
2015-06-08,1.025107639960282
2015-06-09,1.0227358450209698
2015-06-10,1.0211015460304709
2015-06-11,1.0221803266497314
2015-06-12,1.0220961136491677
2015-06-15,1.020324413174993
2015-06-16,1.0192678290237982
2015-06-17,1.0191088818559852
2015-06-18,1.018686895161202
2015-06-19,1.019375320061158
2015-06-23,1.024907088986086
2015-06-24,1.0232334322062273
2015-06-25,1.0195269987279858
2015-06-26,1.017070483065066
2015-06-29,1.0159098620539027
2015-06-30,1.0192471230537803
2015-07-01,1.0182992662002406
2015-07-02,1.0231687589704286
2015-07-03,1.0246944632324795
2015-07-06,1.0255533279815015
2015-07-07,1.0321167101629882
2015-07-08,1.034163268680826
2015-07-09,1.027637957308523
2015-07-10,1.0265075783969873
2015-07-13,1.030769423310998
2015-07-14,1.0349394064492863
2015-07-15,1.0338219642235837
2015-07-16,1.0378007832388014
2015-07-17,1.0464643538890344
2015-07-20,1.0540472103194929
2015-07-21,1.0597907543914997
2015-07-22,1.0600958373812899
2015-07-23,1.0626242291882566
2015-07-24,1.0621125067452228
2015-07-27,1.0604897462159733
2015-07-28,1.0678813872380282
2015-07-29,1.0701928040323523
2015-07-30,1.0676437358229327
2015-07-31,1.069562655887642
2015-08-03,1.0706816942511619
2015-08-04,1.0705734482517462
2015-08-05,1.0697405227523198
2015-08-06,1.0742675375609407
2015-08-07,1.070630746073136
2015-08-10,1.0709880886286922
2015-08-11,1.0691204422242848
2015-08-12,1.0589192237510237
2015-08-13,1.0583644869223365
2015-08-14,1.0605286108202754
2015-08-17,1.0586419494066845
2015-08-18,1.0548459804210113
2015-08-19,1.053752907068394
2015-08-20,1.050437379672058
2015-08-21,1.04473368312876
2015-08-24,1.0400011808860425
2015-08-25,1.0407087306926601
2015-08-26,1.0431133793310317
2015-08-27,1.0511128159523762
2015-08-28,1.0506968444173999
2015-08-31,1.051141476242651
2015-09-01,1.0490802384109583
2015-09-02,1.051378844001917
2015-09-07,1.0519051054197663
2015-09-08,1.0530693978241543
2015-09-09,1.0527553144973465
2015-09-10,1.0522905942779563
2015-09-11,1.0513292604854125
2015-09-14,1.0520599328682358
2015-09-15,1.0512778810603807
2015-09-16,1.054261798450949
2015-09-17,1.0499314782866576
2015-09-18,1.0491113550139317
2015-09-21,1.0476448592787246
2015-09-22,1.0485198270098373
2015-09-23,1.0477960250395306
2015-09-24,1.0478244749338514
2015-09-25,1.0461483877600426
2015-09-28,1.0471452604571667
2015-09-29,1.0495958647342667
2015-09-30,1.0515160185028682
2015-10-08,1.046683950971357
2015-10-09,1.039259744610349
2015-10-12,1.0442788396643221
2015-10-13,1.0456380651589048
2015-10-14,1.044178747120141
2015-10-15,1.0440205842720087
2015-10-16,1.0430486331494087
2015-10-19,1.0436046869847835
2015-10-20,1.0495730957094482
2015-10-21,1.0464835507564973
2015-10-22,1.0475683586102496
2015-10-23,1.0512974154215342
2015-10-26,1.0547155534776504
2015-10-27,1.0557537225863547
2015-10-28,1.0566836427025852
2015-10-29,1.0567878999803002
2015-10-30,1.0605909334242376
2015-11-02,1.059070877913476
2015-11-03,1.0595032380047102
2015-11-04,1.0617452720415006
2015-11-05,1.0645242185037511
2015-11-06,1.063968495993718
2015-11-09,1.0618189831032225
2015-11-10,1.0609560462839114
2015-11-11,1.0625563892040137
2015-11-12,1.065011948008878
2015-11-13,1.0656692052512557
2015-11-16,1.0605468142301575
2015-11-17,1.0658924361772646
2015-11-18,1.0663604925540147
2015-11-19,1.0681497436965066
2015-11-20,1.0674306562304392
2015-11-23,1.070659037349822
2015-11-24,1.0716311795793823
2015-11-25,1.0689086157022056
2015-11-26,1.0710802883104211
2015-11-27,1.0681813504398678
2015-11-30,1.0716389717590886
2015-12-01,1.0680342532351195
2015-12-02,1.0741584857628068
2015-12-03,1.0769207051911895
2015-12-04,1.0731170017097207
2015-12-07,1.0742053861710934
2015-12-08,1.076849179245283
2015-12-09,1.0772847843220523
2015-12-10,1.078284725412038
2015-12-11,1.0788633702258568
2015-12-14,1.0788707764635193
2015-12-15,1.0812424951207227
2015-12-16,1.0813835196771042
2015-12-17,1.085401058267771
2015-12-18,1.0885711146318215
2015-12-21,1.091661030965204
2015-12-22,1.092266938838962
2015-12-23,1.093070844344525
2015-12-24,1.0909820902535894
2015-12-25,1.090171442076206
2015-12-28,1.0914238296961425
2015-12-29,1.0929441113460694
2015-12-30,1.0947538954358744
2015-12-31,1.0955913275192353
2016-01-04,1.0847747587051983
2016-01-05,1.0812444164531243
2016-01-06,1.0810558099635414
2016-01-07,1.0784356501429635
2016-01-08,1.0762340712254561
2016-01-11,1.0736851934187455
2016-01-12,1.0791580344336786
2016-01-13,1.0811260173489123
2016-01-14,1.0786606820946567
2016-01-15,1.078204924661232
2016-01-18,1.0764875564031904
2016-01-19,1.0769223399275611
2016-01-20,1.0731399167044586
2016-01-21,1.0699904320968312
2016-01-22,1.0710257125532765
2016-01-25,1.0709059613437883
2016-01-26,1.0655392101365921
2016-01-27,1.0633339996244204
2016-01-28,1.0624299363787704
2016-01-29,1.0635144238160696
2016-02-01,1.0623142021564693
2016-02-02,1.0635212217552543
2016-02-03,1.0625893818714964
2016-02-04,1.0602464201917345
2016-02-05,1.0585867678396967
2016-02-15,1.0545166720383594
2016-02-16,1.0536349938537684
2016-02-17,1.052541940314513
2016-02-18,1.051874420634005
2016-02-19,1.0511069816912588
2016-02-22,1.050691985171082
2016-02-23,1.0517842241439737
2016-02-24,1.0516216347938316
2016-02-25,1.0545406032965752
2016-02-26,1.0560350482654697
2016-02-29,1.0583134901400835
2016-03-01,1.0561310074601862
2016-03-02,1.0579132694815512
2016-03-03,1.0566230121603875
2016-03-04,1.0525571197376722
2016-03-07,1.0501405141286342
2016-03-08,1.0490221727270626
2016-03-09,1.0517421251544514
2016-03-10,1.0540143257148995
2016-03-11,1.0544771673852753
2016-03-14,1.053672599563354
2016-03-15,1.0566859913203899
2016-03-16,1.0564681884238158
2016-03-17,1.0541749516072576
2016-03-18,1.052717251881102
2016-03-21,1.0524223001328257
2016-03-22,1.052942102572194
2016-03-23,1.055517867445646
2016-03-24,1.0600756325092537
2016-03-25,1.0602505081855553
2016-03-28,1.0606640387243649
2016-03-29,1.0619117415909076
2016-03-30,1.0620199201337543
2016-03-31,1.0617222877535377
2016-04-01,1.063253811638074
2016-04-05,1.0625706056499389
2016-04-06,1.0627510353232752
2016-04-07,1.0633212166040111
2016-04-08,1.0630493873963693
2016-04-11,1.0621885391191936
2016-04-12,1.0614345631352928
2016-04-13,1.0557710067355963
2016-04-14,1.0544083732329799
2016-04-15,1.0541449690581273
2016-04-18,1.0574941849987158
2016-04-19,1.0571638104990957
2016-04-20,1.056662812909264
2016-04-21,1.0539127516235747
2016-04-22,1.0519507760412738
2016-04-25,1.0456312535409826
2016-04-26,1.0462526510877606
2016-04-27,1.0460579436065836
2016-04-28,1.0470332867578067
2016-04-29,1.0483731614866436
2016-05-03,1.0500005929160239
2016-05-04,1.0497203978539376
2016-05-05,1.0500876451889936
2016-05-06,1.0536480349723403
2016-05-09,1.0562195602822109
2016-05-10,1.0579821401525038
2016-05-11,1.0591220239915664
2016-05-12,1.0575012540105189
2016-05-13,1.0585057251746361
2016-05-16,1.0572805121176914
2016-05-17,1.0576181203290014
2016-05-18,1.0559882814811288
2016-05-19,1.0543112779914308
2016-05-20,1.0543410559064814
2016-05-23,1.0545474610382812
2016-05-24,1.054586427476523
2016-05-25,1.0544057318434912
2016-05-26,1.0538278555018323
2016-05-27,1.0543766352333348
2016-05-30,1.0541974677554589
2016-05-31,1.0519943540227727
2016-06-01,1.0525534542280541
2016-06-02,1.050954329206127
2016-06-03,1.0489844077732495
2016-06-06,1.052713856550605
2016-06-07,1.0514538581001083
2016-06-08,1.0513121901414741
2016-06-13,1.0580459469772405
2016-06-14,1.0585616158668916
2016-06-15,1.0589095117167902
2016-06-16,1.0614533360943954
2016-06-17,1.0603237860444226
2016-06-20,1.0589918778628626
2016-06-21,1.0583692888072633
2016-06-22,1.0562600353987885
2016-06-23,1.0575893374236336
2016-06-24,1.0623088818204338
2016-06-27,1.0627928012740886
2016-06-28,1.0627640834034644
2016-06-29,1.061829799134056
2016-06-30,1.0619392375791157
2016-07-01,1.0663034330907826
2016-07-04,1.065489884924899
2016-07-05,1.0653410311505247
2016-07-06,1.0675682828221014
2016-07-07,1.0692980626109079
2016-07-08,1.068860913134496
2016-07-11,1.0710966557895134
2016-07-12,1.067900067126038
2016-07-13,1.0660660229582395
2016-07-14,1.0660459362121575
2016-07-15,1.0681380907528526
2016-07-18,1.0680997935771486
2016-07-19,1.070230220401095
2016-07-20,1.0707677852264545
2016-07-21,1.070582787687411
2016-07-22,1.0717901440825846
2016-07-25,1.0719432680423793
2016-07-26,1.0722596600584313
2016-07-27,1.0740472725224535
2016-07-28,1.075708442009986
2016-07-29,1.0768991132775911
2016-08-01,1.0788229053437213
2016-08-02,1.080716653416922
2016-08-03,1.079425816901443
2016-08-04,1.0772589124260104
2016-08-05,1.0792886020984889
2016-08-08,1.0781765047868987
2016-08-09,1.07892444063038
2016-08-10,1.0819194290517327
2016-08-11,1.0808072277495053
2016-08-12,1.078433331658121
2016-08-15,1.0744538968890571
2016-08-16,1.0758218983559265
2016-08-17,1.074526493814577
2016-08-18,1.0745776924807011
2016-08-19,1.072418582603938
2016-08-22,1.0735551053507995
2016-08-23,1.0750303387815225
2016-08-24,1.0732667401622664
2016-08-25,1.0720974514494663
2016-08-26,1.07358292354399
2016-08-29,1.0729897858993664
2016-08-30,1.0725607131929142
2016-08-31,1.0710316545933019
2016-09-01,1.0717198614475545
2016-09-02,1.0716356771695712
2016-09-05,1.0725406054279396
2016-09-06,1.0704666518005765
2016-09-07,1.0724418269377165
2016-09-08,1.0713662821096204
2016-09-09,1.0717885022955094
2016-09-12,1.0700116501413652
2016-09-13,1.070604344313153
2016-09-14,1.069742318243998
2016-09-19,1.0704355722426429
2016-09-20,1.0703324109458188
2016-09-21,1.0703702392905503
2016-09-22,1.0715192370994386
2016-09-23,1.0735780211260255
2016-09-26,1.074990400130422
2016-09-27,1.073877129199051
2016-09-28,1.074461119941877
2016-09-29,1.072734598638213
2016-09-30,1.0728805926975262
2016-10-10,1.0683024189157548
2016-10-11,1.0680265515637009
2016-10-12,1.0677817129629734
2016-10-13,1.0673977327589488
2016-10-14,1.068347754298413
2016-10-17,1.0676109047090714
2016-10-18,1.068843836224367
2016-10-19,1.0693827526317494
2016-10-20,1.0714192420368491
2016-10-21,1.071829521860392
2016-10-24,1.0713617427642284
2016-10-25,1.0714113182317158
2016-10-26,1.0696306098506092
2016-10-27,1.067997867079201
2016-10-28,1.0696809789604351
2016-10-31,1.0693163217551365
2016-11-01,1.0705646067386139
2016-11-02,1.068864649930319
2016-11-03,1.0677357511607788
2016-11-04,1.0681815071206349
2016-11-07,1.0680219305224996
2016-11-08,1.06692799209394
2016-11-09,1.0666200601853508
2016-11-10,1.0703423241126326
2016-11-11,1.0677341205266129
2016-11-14,1.063740310823293
2016-11-15,1.0625997570595902
2016-11-16,1.0658030090141697
2016-11-17,1.064879085367784
2016-11-18,1.0637825987478342
2016-11-21,1.062855192523154
2016-11-22,1.0616232297131925
2016-11-23,1.0614384550232323
2016-11-24,1.0593526258559056
2016-11-25,1.0564772688495048
2016-11-28,1.0578085178604484
2016-11-29,1.0526909766957795
2016-11-30,1.0535504483350757
2016-12-01,1.0449376992825006
2016-12-02,1.0461668056646252
2016-12-05,1.0486858394777006
2016-12-06,1.0481026237300761
2016-12-07,1.0468608491654419
2016-12-08,1.0502524182135717
2016-12-09,1.0472588363171786
2016-12-12,1.047220720177532
2016-12-13,1.043406986471732
2016-12-14,1.0439254763516712
2016-12-15,1.0343784642724512
2016-12-16,1.035303905801922
2016-12-19,1.0396726466190156
2016-12-20,1.0393856827163133
2016-12-21,1.042719175481785
2016-12-22,1.0407010979166205
2016-12-23,1.042098866416902
2016-12-26,1.0456097288312642
2016-12-27,1.0435647686045353
2016-12-28,1.0485732188917107
2016-12-29,1.047759237018071
2016-12-30,1.0487999500592684
2017-01-03,1.0442078864793354
2017-01-04,1.0437163210174203
2017-01-05,1.0438156901033917
2017-01-06,1.04390440311702
2017-01-09,1.045187526426468
2017-01-10,1.046561474369605
2017-01-11,1.0482709047020566
2017-01-12,1.0503043470705586
2017-01-13,1.0484571399420108
2017-01-16,1.0515882030128774
2017-01-17,1.0510868526532469
2017-01-18,1.0488420332287962
2017-01-19,1.0472917333994067
2017-01-20,1.0457922848175611
2017-01-23,1.0486892466511477
2017-01-24,1.0489769353573215
2017-01-25,1.0489122401980744
2017-01-26,1.0508688280742937
2017-02-03,1.0512305614177893
2017-02-06,1.054927122544708
2017-02-07,1.0558486279841262
2017-02-08,1.0538467539021332
2017-02-09,1.055456574703852
2017-02-10,1.056118727155287
2017-02-13,1.0560026640160753
2017-02-14,1.0555975024687687
2017-02-15,1.055780452108211
2017-02-16,1.0559805652750522
2017-02-17,1.0563726402371225
2017-02-20,1.053895584681866
2017-02-21,1.054177267452172
2017-02-22,1.0562812812895777
2017-02-23,1.0549058733329644
2017-02-24,1.0573753877056036
2017-02-27,1.056764661088225
2017-02-28,1.0550870407388135
2017-03-01,1.052809258085045
2017-03-02,1.0577033898034438
2017-03-03,1.053799159184942
2017-03-06,1.057393476330104
2017-03-07,1.0558773244714459
2017-03-08,1.0537156908046454
2017-03-09,1.0500094337481103
2017-03-10,1.0515385751269752
2017-03-13,1.0563955487553909
2017-03-14,1.0546293722397477
2017-03-15,1.0552366951912715
2017-03-16,1.0589755151184836
2017-03-17,1.056590265942987
2017-03-20,1.0562330258049275
2017-03-21,1.058522197445977
2017-03-22,1.053788185060379
2017-03-23,1.054169425191107
2017-03-24,1.0526349745835242
2017-03-27,1.0514459541373653
2017-03-28,1.053184781376681
2017-03-29,1.0558638117703134
2017-03-30,1.0570943383957336
2017-03-31,1.056237374694723
2017-04-05,1.061498315332356
2017-04-06,1.058726399540885
2017-04-07,1.060921048640162
2017-04-10,1.0594007972495567
2017-04-11,1.0609035765672312
2017-04-12,1.0622202342991498
2017-04-13,1.061563343506896
2017-04-14,1.05810172124859
2017-04-17,1.0582972876327397
2017-04-18,1.059800922228328
2017-04-19,1.0581194986009277
2017-04-20,1.0579238610668795
2017-04-21,1.0591847132255299
2017-04-24,1.0586282972415888
2017-04-25,1.0600979169865143
2017-04-26,1.0613900523563917
2017-04-27,1.0617447466755765
2017-04-28,1.0617589233226739
2017-05-02,1.060113288606096
2017-05-03,1.059921824566329
2017-05-04,1.0588905092780954
2017-05-05,1.0559396500138782
2017-05-08,1.0589822664754798
2017-05-09,1.0601541864036688
2017-05-10,1.0607872191563386
2017-05-11,1.0623793825123742
2017-05-12,1.0632889474499956
2017-05-15,1.0647433865921727
2017-05-16,1.0680160340954983
2017-05-17,1.0667100531296125
2017-05-18,1.0634996998088473
2017-05-19,1.0662185588903899
2017-05-22,1.0691059157115275
2017-05-23,1.0707489733190265
2017-05-24,1.0678856181273286
2017-05-25,1.070002238364388
2017-05-26,1.0705191786142734
2017-05-31,1.0672433210346424
2017-06-01,1.0649249925796536
2017-06-02,1.0646048427317203
2017-06-05,1.0663432888093192
2017-06-06,1.0676200438373595
2017-06-07,1.0697118779347077
2017-06-08,1.069047612413284
2017-06-09,1.06707667207873
2017-06-12,1.0642541676331578
2017-06-13,1.064124149510001
2017-06-14,1.062966700781001
2017-06-15,1.0572801703224108
2017-06-16,1.057224122031822
2017-06-19,1.0576041280990442
2017-06-20,1.0575457876820873
2017-06-21,1.0582668882196113
2017-06-22,1.0596065054736818
2017-06-23,1.0604296172107026
2017-06-26,1.0636190555961595
2017-06-27,1.0611451559710787
2017-06-28,1.0584306623860964
2017-06-29,1.0604838971494615
2017-06-30,1.0581423470244669
2017-07-03,1.0562635609128965
2017-07-04,1.0517750503839816
2017-07-05,1.0541910544381479
2017-07-06,1.0552829535325206
2017-07-07,1.055760783618916
2017-07-10,1.055692396877019
2017-07-11,1.0566852856617344
2017-07-12,1.055941158666121
2017-07-13,1.0598207354379756
2017-07-14,1.0596146348001794
2017-07-17,1.059156352627108
2017-07-18,1.062256444430372
2017-07-19,1.065268587296722
2017-07-20,1.063723273087272
2017-07-21,1.0643985569136498
2017-07-24,1.0658596748866629
2017-07-25,1.0654193754307966
2017-07-26,1.0650297269778035
2017-07-27,1.0647359819989999
2017-07-28,1.0636568705748062
2017-07-31,1.0628999577325093
2017-08-01,1.0634972283101434
2017-08-02,1.065305386377293
2017-08-03,1.0648022229461718
2017-08-04,1.063541252267748
2017-08-07,1.0651298407564698
2017-08-08,1.066728801778391
2017-08-09,1.065937362835845
2017-08-10,1.064390516947822
2017-08-11,1.0612209236752015
2017-08-14,1.0626985643892901
2017-08-15,1.0637017007066618
2017-08-16,1.0650083806629285
2017-08-17,1.0647551140270928
2017-08-18,1.0643579617665446
2017-08-21,1.0652016522826686
2017-08-22,1.066727846077095
2017-08-23,1.0671139025226581
2017-08-24,1.0656465319326052
2017-08-25,1.0672168936221276
2017-08-28,1.0671015182869368
2017-08-29,1.0652929643322475
2017-08-30,1.0669015195629086
2017-08-31,1.068218792557134
2017-09-01,1.067557418746563
2017-09-04,1.0656925572636098
2017-09-05,1.0666988935486588
2017-09-06,1.065611040485658
2017-09-07,1.0646091007801508
2017-09-08,1.0640692601889654
2017-09-11,1.0653300693768872
2017-09-12,1.0664766817023337
2017-09-13,1.066201433219885
2017-09-14,1.0647487159346178
2017-09-15,1.0637430644834929
2017-09-18,1.065416758639628
2017-09-19,1.0645082620965507
2017-09-20,1.065510040367801
2017-09-21,1.0653730789249525
2017-09-22,1.064181852312174
2017-09-25,1.0635264152758648
2017-09-26,1.059573748393831
2017-09-27,1.0608352884933685
2017-09-28,1.0621830694010244
2017-09-29,1.0627421900414624
2017-10-09,1.0660502898725899
2017-10-10,1.0656498039426066
2017-10-11,1.0662841677055477
2017-10-12,1.066770170090614
2017-10-13,1.0672274337859364
2017-10-16,1.0673277668377956
2017-10-17,1.068172493960364
2017-10-18,1.0698323340180806
2017-10-19,1.069622273139946
2017-10-20,1.0697532639798
2017-10-23,1.07056254613591
2017-10-24,1.0713828732041222
2017-10-25,1.0725038078310671
2017-10-26,1.0734503421824242
2017-10-27,1.0758048480622557
2017-10-30,1.0775347725819227
2017-10-31,1.0761790872793524
2017-11-01,1.075322356852281
2017-11-02,1.0746991037696494
2017-11-03,1.0761602232083052
2017-11-06,1.0765880947135968
2017-11-07,1.0750170062672102
2017-11-08,1.0741230162281707
2017-11-09,1.0755511992883715
2017-11-10,1.0743654947901478
2017-11-13,1.0771740265591485
2017-11-14,1.0783337240064645
2017-11-15,1.0776164804726451
2017-11-16,1.0778752668576457
2017-11-17,1.0788644640511316
2017-11-20,1.0781481417164933
2017-11-21,1.0824608300744174
2017-11-22,1.0839336056701265
2017-11-23,1.0807003190043265
2017-11-24,1.079616223727132
2017-11-27,1.0792076162021866
2017-11-28,1.0799576279967795
2017-11-29,1.0797310817536518
2017-11-30,1.0787234271370958
2017-12-01,1.079576250567438
2017-12-04,1.0793601058651232
2017-12-05,1.0763642766115094
2017-12-06,1.080772784288273
2017-12-07,1.080812460969966
2017-12-08,1.0847682030784767
2017-12-11,1.0862736919599287
2017-12-12,1.0847040598933246
2017-12-13,1.0867416792854632
2017-12-14,1.08472364673697
2017-12-15,1.0829059474520457
2017-12-18,1.084985631196281
2017-12-19,1.0848115663329336
2017-12-20,1.0847000633711503
2017-12-21,1.0846294461941866
2017-12-22,1.0824049369492637
2017-12-25,1.0802062846969287
2017-12-26,1.0817027876354857
2017-12-27,1.0762132151671568
2017-12-28,1.0792560343566735
2017-12-29,1.0760696521502147
2018-01-02,1.0754421078851133
2018-01-03,1.0756263396269223
2018-01-04,1.0765520848815622
2018-01-05,1.0759632131139125
2018-01-08,1.0771556771202466
2018-01-09,1.076851972351563
2018-01-10,1.078063500507157
2018-01-11,1.078642790484156
2018-01-12,1.076120148068999
2018-01-15,1.0755397618702986
2018-01-16,1.0766638076975832
2018-01-17,1.077846658839325
2018-01-18,1.0783390918391418
2018-01-19,1.0793427517955165
2018-01-22,1.0794097859898526
2018-01-23,1.079355071089353
2018-01-24,1.078862579802774
2018-01-25,1.0758248753121131
2018-01-26,1.075777319086547
2018-01-29,1.074019278517
2018-01-30,1.0719751265269621
2018-01-31,1.0744602341342342
2018-02-01,1.073780313870688
2018-02-02,1.0733457741285926
2018-02-05,1.070080907095873
2018-02-06,1.0663633711973488
2018-02-07,1.0627447942822843
2018-02-08,1.0630885381767656
2018-02-09,1.0584137179042767
2018-02-12,1.0588216632110896
2018-02-13,1.0601075526159505
2018-02-14,1.062585752067944
2018-02-22,1.0640371284473291
2018-02-23,1.064313318235123
2018-02-26,1.065606695540703
2018-02-27,1.0640265925407535
2018-02-28,1.061307238715517
2018-03-01,1.0604998404048627
2018-03-02,1.0594213486140625
2018-03-05,1.0592547207048852
2018-03-06,1.0598868123753131
2018-03-07,1.0608583339002966
2018-03-08,1.0613290642465996
2018-03-09,1.0619498313834361
2018-03-12,1.0626388295519347
2018-03-13,1.0621622271774216
2018-03-14,1.0619839817184513
2018-03-15,1.0619650775958274
2018-03-16,1.062042827781481
2018-03-19,1.06238709673318
2018-03-20,1.0615695570327708
