epoch,train_loss,train_rank_ic,train_ic,train_topk_ret,temperature,valid_loss,valid_rank_ic,valid_ic,valid_topk_ret
1.0,0.9145909676665874,,0.06013648892599435,0.0032222949391828384,0.954992586021436,0.9012764377042282,0.08403433675152319,0.08163237180883134,-0.0010853446393479663
2.0,0.9023743255925815,,0.06817522468925162,0.005436015618634793,0.9120108393559098,0.8961048301093835,0.09351219069341357,0.0815652535885788,-6.722260234311747e-05
